['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['1929-07-28 12:19:36', '0', "(H10,60.351,(r)) (Jupiter,90.317,(d)) (30-semisextile,2')", "(Moon,22.199,(r)) (H10,82.253,(d)) (sextile,3')", '3', '4', '5', "(H8,358.415,(r)) (Sun,148.445,(d)) (150-quincunx,2')", '7', '8', '9', "(Sun,124.913,(r)) (H5,305.071,(d)) (opposition,9')", "(Sun,124.913,(r)) (H5,305.076,(d)) (opposition,10')\n(H4,240.351,(r)) (Mercury,150.258,(d)) (square,6')", '12', '13', '14', "(Sun,124.913,(r)) (H1,184.959,(d)) (sextile,3')\n(H9,27.085,(r)) (Moon,57.141,(d)) (30-semisextile,3')", "(Sun,124.913,(r)) (H1,124.921,(c)) (conjunction,0')", "(H7,334.872,(r)) (Mercury,154.734,(d)) (opposition,8')", "(Mars,164.666,(r)) (H7,299.647,(c)) (135-sesquisquare,1')\n(H4,240.351,(r)) (Uranus,330.404,(c)) (square,3')", '19', 175]
['1929-07-28 01:24:39', "(Sun,124.478,(r)) (H1,304.384,(c)) (opposition,6')", '1', '2', '3', "(H10,255.262,(r)) (Uranus,45.263,(d)) (150-quincunx,0')\n(Mars,164.385,(r)) (H7,119.399,(c)) (45-semisquare,1')", "(Pluto,108.360,(r)) (H1,18.412,(d)) (square,3')\n(H1,332.844,(r)) (Uranus,332.967,(c)) (conjunction,7')", "(H8,200.118,(r)) (H1,19.971,(d)) (opposition,9')", "(Jupiter,69.444,(r)) (H1,294.503,(c)) (135-sesquisquare,4')", "(H1,332.844,(r)) (Mercury,92.869,(c)) (trine,1')", '9', "(Moon,16.228,(r)) (H4,106.170,(d)) (square,3')\n(Pluto,108.360,(r)) (H1,288.246,(c)) (opposition,7')", "(Pluto,108.360,(r)) (H7,108.240,(c)) (conjunction,7')", "(Neptune,150.115,(r)) (H7,210.069,(d)) (sextile,3')", "(Mercury,120.899,(r)) (H1,30.944,(d)) (square,3')", '14', '15', '16', "(Venus,80.994,(r)) (H10,290.967,(d)) (150-quincunx,2')\n(H7,152.844,(r)) (Uranus,62.851,(d)) (square,0')\n(Moon,16.228,(r)) (H5,61.289,(c)) (45-semisquare,4')", "(Mean_Node,47.248,(r)) (H8,137.257,(c)) (square,1')", "(Mean_Node,47.248,(r)) (H8,272.173,(d)) (135-sesquisquare,5')\n(Sun,124.478,(r)) (H1,259.450,(c)) (135-sesquisquare,2')\n(Neptune,150.115,(r)) (H12,240.058,(c)) (square,3')\n(H1,332.844,(r)) (Uranus,287.907,(c)) (45-semisquare,4')", 301]
['1929-07-28 10:21:28', "(H9,358.613,(r)) (Jupiter,88.687,(d)) (square,4')\n(Jupiter,69.510,(r)) (H9,339.563,(c)) (square,3')\n(Jupiter,69.510,(r)) (H10,9.584,(c)) (sextile,4')", "(H10,30.690,(r)) (Venus,60.602,(c)) (30-semisextile,5')", "(H5,246.921,(r)) (Mean_Node,21.842,(c)) (135-sesquisquare,5')", '3', '4', "(H8,332.749,(r)) (H1,152.573,(d)) (opposition,11')", "(Pluto,108.369,(r)) (H1,153.303,(d)) (45-semisquare,4')\n(H1,131.727,(r)) (Pluto,131.676,(d)) (conjunction,3')", '7', "(H10,30.690,(r)) (Mean_Node,75.699,(d)) (45-semisquare,1')", "(H5,246.921,(r)) (Jupiter,36.902,(c)) (150-quincunx,1')", "(H4,210.690,(r)) (H5,210.564,(c)) (conjunction,8')", "(Saturn,264.669,(r)) (H4,174.579,(c)) (square,5')\n(H4,210.690,(r)) (H5,210.558,(c)) (conjunction,8')", "(Mars,164.616,(r)) (H7,284.656,(c)) (trine,2')", "(H9,358.613,(r)) (Mercury,148.633,(d)) (150-quincunx,1')", '14', '15', "(H8,332.749,(r)) (Neptune,182.808,(d)) (150-quincunx,4')\n(H1,131.727,(r)) (Moon,341.639,(c)) (150-quincunx,5')\n(H8,332.749,(r)) (Sun,92.824,(c)) (trine,4')\n(H8,332.749,(r)) (Uranus,332.835,(c)) (conjunction,5')", "(Jupiter,69.510,(r)) (H5,204.473,(c)) (135-sesquisquare,2')", "(H4,210.690,(r)) (Mean_Node,90.657,(d)) (trine,2')\n(Saturn,264.669,(r)) (H8,294.613,(c)) (30-semisextile,3')\n(H7,311.727,(r)) (Sun,86.687,(c)) (135-sesquisquare,2')", "(Moon,21.117,(r)) (H12,156.086,(d)) (135-sesquisquare,2')\n(Mean_Node,47.229,(r)) (H10,92.248,(d)) (45-semisquare,1')\n(Mean_Node,47.229,(r)) (H1,77.172,(c)) (30-semisextile,3')", 326]
['1929-07-28 12:49:04', '0', "(H7,340.681,(r)) (Mean_Node,25.749,(c)) (45-semisquare,4')", "(Mars,164.679,(r)) (H10,44.650,(c)) (trine,2')", "(Sun,124.933,(r)) (H5,259.946,(c)) (135-sesquisquare,1')", '4', "(H8,4.854,(r)) (Uranus,34.793,(d)) (30-semisextile,4')\n(Uranus,11.331,(r)) (H10,41.318,(c)) (30-semisextile,1')", "(H1,160.681,(r)) (H8,340.836,(c)) (opposition,9')", "(H1,160.681,(r)) (Sun,100.729,(c)) (sextile,3')", '8', '9', "(H1,160.681,(r)) (Jupiter,100.628,(d)) (sextile,3')\n(H1,160.681,(r)) (Uranus,40.741,(d)) (trine,4')", "(H7,340.681,(r)) (Saturn,295.603,(d)) (45-semisquare,5')\n(H7,340.681,(r)) (Uranus,40.746,(d)) (sextile,4')\n(Mars,164.679,(r)) (H12,104.696,(c)) (sextile,1')", "(H5,281.576,(r)) (Mars,191.604,(d)) (square,2')", "(H1,160.681,(r)) (Uranus,340.655,(c)) (opposition,2')", "(H1,160.681,(r)) (Sun,100.757,(c)) (sextile,5')", "(H10,67.376,(r)) (Uranus,337.391,(c)) (square,1')", '16', "(Uranus,11.331,(r)) (H7,11.274,(d)) (conjunction,3')", '18', "(H10,67.376,(r)) (Neptune,202.304,(d)) (135-sesquisquare,4')", 257]
['1929-07-28 19:41:52', "(Jupiter,69.580,(r)) (H10,189.592,(d)) (trine,1')", "(H10,168.093,(r)) (Uranus,33.141,(d)) (135-sesquisquare,3')", "(H10,168.093,(r)) (Uranus,348.201,(c)) (opposition,7')", "(H7,62.148,(r)) (Sun,152.113,(d)) (square,2')\n(H10,168.093,(r)) (Uranus,348.019,(c)) (opposition,4')", "(Venus,81.825,(r)) (H7,81.784,(d)) (conjunction,2')", '5', "(H1,242.148,(r)) (Neptune,182.081,(d)) (sextile,4')", "(Pluto,108.379,(r)) (H4,18.408,(d)) (square,2')\n(H5,18.387,(r)) (H4,18.408,(d)) (conjunction,1')", "(Moon,26.267,(r)) (H1,266.241,(d)) (trine,2')\n(Jupiter,69.580,(r)) (H1,219.508,(c)) (150-quincunx,4')", "(Mean_Node,47.208,(r)) (H5,47.331,(d)) (conjunction,7')", "(H1,242.148,(r)) (Sun,92.106,(c)) (150-quincunx,3')", "(H7,62.148,(r)) (Sun,92.101,(c)) (30-semisextile,3')", "(Saturn,264.651,(r)) (H4,24.700,(d)) (trine,3')\n(Saturn,264.651,(r)) (H8,129.744,(d)) (135-sesquisquare,6')", "(Uranus,11.328,(r)) (H12,251.387,(d)) (trine,3')", '14', "(H9,131.413,(r)) (Mercury,86.461,(c)) (45-semisquare,3')", '16', "(Mars,164.856,(r)) (H10,209.801,(d)) (45-semisquare,3')\n(H7,62.148,(r)) (Pluto,152.196,(d)) (square,3')", "(Neptune,150.141,(r)) (H5,60.115,(d)) (square,2')", '19', 308]
['1929-07-28 18:18:32', "(H1,225.718,(r)) (Sun,105.735,(c)) (trine,1')", "(H10,145.907,(r)) (Venus,100.976,(d)) (45-semisquare,4')", "(Mercury,122.385,(r)) (H10,122.502,(c)) (conjunction,7')", "(H5,358.219,(r)) (Mercury,148.237,(d)) (150-quincunx,1')\n(Mercury,122.385,(r)) (H10,122.324,(c)) (conjunction,4')", "(H10,145.907,(r)) (Pluto,85.867,(c)) (sextile,2')", "(Mean_Node,47.211,(r)) (H12,227.169,(d)) (opposition,3')", '6', "(H1,225.718,(r)) (Jupiter,45.863,(c)) (opposition,9')\n(H1,225.718,(r)) (Uranus,345.666,(c)) (trine,3')", '8', '9', '10', '11', "(Mean_Node,47.211,(r)) (H4,2.166,(d)) (45-semisquare,3')\n(H4,325.907,(r)) (H5,325.870,(c)) (conjunction,2')", "(H9,109.842,(r)) (Mars,199.865,(d)) (square,1')\n(Saturn,264.653,(r)) (H12,174.578,(c)) (square,5')", "(H1,225.718,(r)) (Jupiter,45.890,(c)) (opposition,10')\n(H1,225.718,(r)) (Uranus,345.695,(c)) (trine,1')", "(H1,225.718,(r)) (Uranus,45.627,(d)) (opposition,6')", "(H1,225.718,(r)) (Uranus,45.822,(d)) (opposition,6')\n(Pluto,108.378,(r)) (H10,108.337,(c)) (conjunction,2')", "(Sun,125.151,(r)) (H5,35.218,(d)) (square,4')\n(H5,358.219,(r)) (Sun,88.152,(c)) (square,4')", "(H8,75.465,(r)) (Mars,210.389,(d)) (135-sesquisquare,5')", "(H1,225.718,(r)) (Pluto,180.793,(d)) (45-semisquare,4')\n(Moon,25.498,(r)) (H1,175.468,(c)) (150-quincunx,2')\n(Saturn,264.653,(r)) (H10,84.750,(c)) (opposition,6')", 391]
['1929-07-28 16:20:15', '0', "(Sun,125.073,(r)) (H7,5.034,(c)) (trine,2')", '2', "(H10,116.491,(r)) (Pluto,86.465,(c)) (30-semisextile,2')", "(H5,329.794,(r)) (Venus,59.730,(c)) (square,4')", '5', "(H1,202.532,(r)) (H12,202.688,(d)) (conjunction,9')\n(H8,50.265,(r)) (Saturn,290.278,(d)) (trine,1')", "(H1,202.532,(r)) (Pluto,82.470,(c)) (trine,4')", "(H10,116.491,(r)) (Mean_Node,71.502,(d)) (45-semisquare,1')", '9', "(H1,202.532,(r)) (Venus,112.552,(d)) (square,1')\n(H5,329.794,(r)) (H4,329.958,(d)) (conjunction,10')", "(Neptune,150.137,(r)) (H4,329.964,(d)) (opposition,10')\n(H5,329.794,(r)) (H4,329.964,(d)) (conjunction,10')", "(Neptune,150.137,(r)) (H4,330.261,(d)) (opposition,7')\n(Mean_Node,47.215,(r)) (H5,2.267,(d)) (45-semisquare,3')\n(H4,296.491,(r)) (Saturn,296.454,(d)) (conjunction,2')", "(H1,202.532,(r)) (Pluto,142.453,(d)) (sextile,5')\n(Saturn,264.657,(r)) (H10,84.613,(c)) (opposition,3')", '14', '15', '16', "(H5,329.794,(r)) (Jupiter,104.714,(d)) (135-sesquisquare,5')\n(Moon,24.409,(r)) (H5,294.380,(c)) (square,2')", "(Mars,164.770,(r)) (H4,254.833,(c)) (square,4')", "(Mean_Node,47.215,(r)) (H8,107.228,(d)) (sextile,1')", 322]
['1929-07-28 16:08:07', '0', '1', '2', "(Sun,125.065,(r)) (H5,305.239,(c)) (opposition,10')\n(H10,113.607,(r)) (Mars,143.670,(c)) (30-semisextile,4')", "(Sun,125.065,(r)) (H5,305.046,(c)) (opposition,1')\n(H5,326.935,(r)) (Mean_Node,27.010,(c)) (sextile,4')", "(H10,113.607,(r)) (Pluto,83.648,(c)) (30-semisextile,3')", "(H1,200.139,(r)) (H12,200.064,(d)) (conjunction,4')\n(Moon,24.297,(r)) (H8,24.178,(c)) (conjunction,7')\n(H1,200.139,(r)) (Mars,140.104,(c)) (sextile,2')", '7', '8', '9', "(H1,200.139,(r)) (Moon,50.141,(d)) (150-quincunx,0')\n(H5,326.935,(r)) (H4,326.787,(d)) (conjunction,9')", "(H5,326.935,(r)) (H4,326.793,(d)) (conjunction,9')", "(H4,293.607,(r)) (Sun,158.527,(d)) (135-sesquisquare,5')\n(H5,326.935,(r)) (H4,327.087,(d)) (conjunction,9')", "(Uranus,11.330,(r)) (H12,146.349,(c)) (135-sesquisquare,1')\n(Pluto,108.375,(r)) (H9,48.391,(c)) (sextile,1')", "(Moon,24.297,(r)) (H9,54.292,(c)) (30-semisextile,0')", "(Sun,125.065,(r)) (H1,170.017,(c)) (45-semisquare,3')", '16', "(Mercury,122.194,(r)) (H10,152.150,(d)) (30-semisextile,3')\n(H7,20.139,(r)) (Mean_Node,80.163,(d)) (sextile,1')\n(Venus,81.663,(r)) (H5,291.654,(c)) (150-quincunx,1')", "(H7,20.139,(r)) (Sun,170.065,(d)) (150-quincunx,4')\n(H8,47.698,(r)) (Uranus,47.649,(d)) (conjunction,3')", '19', 282]
['1929-07-27 21:56:39', "(Moon,14.344,(r)) (H9,194.414,(d)) (opposition,4')\n(Mean_Node,47.256,(r)) (H10,182.283,(c)) (135-sesquisquare,2')\n(H10,203.618,(r)) (Moon,353.567,(c)) (150-quincunx,3')", '1', "(H7,89.816,(r)) (Jupiter,89.695,(d)) (conjunction,7')\n(H5,49.093,(r)) (Jupiter,49.250,(c)) (conjunction,9')", "(H7,89.816,(r)) (Jupiter,89.863,(d)) (conjunction,3')\n(H10,203.618,(r)) (Mean_Node,68.655,(d)) (135-sesquisquare,2')\n(Jupiter,69.418,(r)) (H7,69.592,(c)) (conjunction,10')\n(H5,49.093,(r)) (Jupiter,49.094,(c)) (conjunction,0')", "(Jupiter,69.418,(r)) (H7,69.418,(c)) (conjunction,0')\n(H5,49.093,(r)) (Moon,349.058,(c)) (sextile,2')\n(H5,49.093,(r)) (Jupiter,48.914,(c)) (conjunction,11')", "(Saturn,264.694,(r)) (H10,174.740,(c)) (square,3')", '6', "(Moon,14.344,(r)) (H5,74.254,(d)) (sextile,5')\n(Mars,164.296,(r)) (H5,74.254,(d)) (square,3')", '8', '9', "(Sun,124.340,(r)) (H5,79.294,(d)) (45-semisquare,3')\n(Venus,80.837,(r)) (H1,305.871,(d)) (135-sesquisquare,2')\n(Mean_Node,47.256,(r)) (H4,347.299,(c)) (sextile,3')", "(Sun,124.340,(r)) (H5,79.299,(d)) (45-semisquare,2')\n(Mean_Node,47.256,(r)) (H4,347.294,(c)) (sextile,2')", "(H7,89.816,(r)) (Pluto,149.869,(d)) (sextile,3')\n(Uranus,11.336,(r)) (H12,221.404,(c)) (150-quincunx,4')\n(H7,89.816,(r)) (Sun,89.800,(c)) (conjunction,1')", "(Saturn,264.694,(r)) (H9,129.705,(c)) (135-sesquisquare,1')", '14', "(Venus,80.837,(r)) (H9,125.757,(c)) (45-semisquare,5')", '16', "(H10,203.618,(r)) (Mercury,83.658,(c)) (trine,2')", "(H7,89.816,(r)) (Uranus,59.782,(d)) (30-semisextile,2')\n(H7,89.816,(r)) (H5,89.673,(d)) (conjunction,9')", "(H8,128.532,(r)) (Saturn,338.482,(d)) (150-quincunx,3')\n(H10,203.618,(r)) (Neptune,83.711,(c)) (trine,6')", 443]
['1929-07-28 16:19:12', "(H9,81.862,(r)) (Mercury,141.836,(d)) (sextile,2')", '1', '2', '3', "(H10,116.237,(r)) (Pluto,86.274,(c)) (30-semisextile,2')", '5', "(H1,202.321,(r)) (H12,202.458,(d)) (conjunction,8')", '7', '8', '9', "(H5,329.542,(r)) (H4,329.679,(d)) (conjunction,8')", "(H4,296.237,(r)) (Saturn,296.166,(d)) (conjunction,4')\n(H5,329.542,(r)) (H4,329.684,(d)) (conjunction,9')", "(Neptune,150.137,(r)) (H4,329.981,(d)) (opposition,9')", '13', '14', '15', '16', "(Sun,125.072,(r)) (H10,155.080,(d)) (30-semisextile,0')\n(H10,116.237,(r)) (Mercury,161.292,(d)) (45-semisquare,3')\n(Venus,81.671,(r)) (H7,351.745,(c)) (square,4')", "(Pluto,108.375,(r)) (H5,288.489,(c)) (opposition,7')", '19', 174]
['1929-07-28 13:15:59', "(Mercury,121.942,(r)) (H10,91.911,(d)) (30-semisextile,2')\n(H9,40.326,(r)) (Moon,40.174,(d)) (conjunction,9')", '1', '2', '3', "(H10,73.700,(r)) (Moon,43.702,(d)) (30-semisextile,0')\n(H10,73.700,(r)) (Venus,103.709,(d)) (30-semisextile,1')", '5', "(Mean_Node,47.222,(r)) (H10,47.173,(c)) (conjunction,3')\n(H8,10.731,(r)) (Sun,100.794,(c)) (square,4')", "(H4,253.700,(r)) (Pluto,133.624,(d)) (trine,5')\n(H5,287.637,(r)) (Venus,107.533,(d)) (opposition,6')", "(H10,73.700,(r)) (Mean_Node,73.592,(d)) (conjunction,7')\n(H1,166.006,(r)) (Uranus,346.079,(c)) (opposition,4')", "(H5,287.637,(r)) (Mean_Node,17.642,(c)) (square,0')", "(Mars,164.691,(r)) (H4,284.608,(d)) (trine,5')\n(Mercury,121.942,(r)) (H5,256.885,(c)) (135-sesquisquare,3')", "(Mars,164.691,(r)) (H4,284.613,(d)) (trine,5')\n(Mercury,121.942,(r)) (H5,256.880,(c)) (135-sesquisquare,4')", "(Uranus,11.331,(r)) (H8,341.302,(c)) (30-semisextile,2')", "(Pluto,108.372,(r)) (H12,168.421,(d)) (sextile,3')\n(H9,40.326,(r)) (H10,40.355,(c)) (conjunction,2')", '14', "(Venus,81.532,(r)) (H10,36.575,(c)) (45-semisquare,3')", '16', "(Moon,22.716,(r)) (H5,322.747,(d)) (sextile,2')", '18', "(H1,166.006,(r)) (Uranus,316.009,(c)) (150-quincunx,0')", 287]
['1929-07-28 09:15:43', "(H9,342.707,(r)) (Moon,42.753,(d)) (sextile,3')", "(H10,13.142,(r)) (Venus,103.136,(d)) (square,0')\n(Jupiter,69.502,(r)) (H5,204.508,(c)) (135-sesquisquare,0')", "(Jupiter,69.502,(r)) (H7,279.542,(c)) (150-quincunx,2')", "(Mean_Node,47.231,(r)) (H7,317.260,(d)) (square,2')", "(Mean_Node,47.231,(r)) (H10,347.290,(c)) (sextile,4')\n(H5,229.824,(r)) (Mean_Node,19.913,(c)) (150-quincunx,5')\n(H7,298.760,(r)) (Venus,58.684,(c)) (trine,5')", "(Moon,20.517,(r)) (H12,110.505,(d)) (square,1')\n(H10,13.142,(r)) (Saturn,238.187,(c)) (135-sesquisquare,3')", '6', '7', "(Venus,81.350,(r)) (H1,141.383,(d)) (sextile,2')\n(Sun,124.791,(r)) (H1,94.772,(c)) (30-semisextile,1')", '9', '10', '11', "(Pluto,108.368,(r)) (H4,228.378,(d)) (trine,1')\n(H5,229.824,(r)) (Saturn,229.934,(c)) (conjunction,7')", '13', "(H9,342.707,(r)) (H10,342.851,(c)) (conjunction,9')", '15', '16', "(H10,13.142,(r)) (Pluto,73.158,(c)) (sextile,1')", '18', "(H8,318.697,(r)) (Mean_Node,108.666,(d)) (150-quincunx,2')\n(H8,318.697,(r)) (Neptune,93.725,(c)) (135-sesquisquare,2')\n(H10,13.142,(r)) (Pluto,43.062,(c)) (30-semisextile,5')", 258]
['1929-07-28 16:47:51', "(H1,207.963,(r)) (Uranus,27.859,(d)) (opposition,6')", '1', "(Jupiter,69.558,(r)) (H7,9.543,(c)) (sextile,1')\n(H7,27.963,(r)) (Mean_Node,27.833,(c)) (conjunction,8')", '3', '4', "(Neptune,150.137,(r)) (H10,150.026,(d)) (conjunction,7')\n(H1,207.963,(r)) (H12,207.838,(d)) (conjunction,7')", '6', "(H5,336.346,(r)) (Mercury,96.383,(c)) (trine,2')", "(Mercury,122.252,(r)) (H10,152.301,(d)) (30-semisextile,3')", "(H1,207.963,(r)) (Mean_Node,72.919,(d)) (135-sesquisquare,3')\n(H5,336.346,(r)) (Sun,156.397,(d)) (opposition,3')", "(Sun,125.091,(r)) (H5,305.229,(c)) (opposition,8')", "(H4,303.134,(r)) (Neptune,183.120,(d)) (trine,1')\n(Sun,125.091,(r)) (H5,305.224,(c)) (opposition,8')", "(Sun,125.091,(r)) (H5,304.968,(c)) (opposition,7')", "(H9,88.389,(r)) (Mars,133.358,(c)) (45-semisquare,2')", '14', '15', "(H1,207.963,(r)) (Pluto,72.902,(c)) (135-sesquisquare,4')", '17', "(H4,303.134,(r)) (Uranus,333.125,(c)) (30-semisextile,1')", '19', 253]
['1929-07-27 21:18:24', "(Sun,124.315,(r)) (H10,214.289,(d)) (square,2')\n(H10,193.332,(r)) (Sun,148.374,(d)) (45-semisquare,3')", "(Mercury,120.538,(r)) (H5,60.477,(d)) (sextile,4')\n(Sun,124.315,(r)) (H10,169.232,(c)) (45-semisquare,5')\n(H7,81.293,(r)) (Moon,351.202,(c)) (square,5')", "(H5,40.275,(r)) (Venus,100.212,(d)) (sextile,4')\n(H10,193.332,(r)) (Mars,193.224,(d)) (conjunction,6')", "(H10,193.332,(r)) (Mars,193.445,(d)) (conjunction,7')", "(H5,40.275,(r)) (Pluto,85.222,(c)) (45-semisquare,3')", "(Uranus,11.337,(r)) (H10,221.384,(d)) (150-quincunx,3')\n(Neptune,150.110,(r)) (H8,150.175,(d)) (conjunction,4')\n(Mars,164.280,(r)) (H10,164.343,(c)) (conjunction,4')", "(Neptune,150.110,(r)) (H8,90.138,(c)) (sextile,2')\n(H10,193.332,(r)) (Mars,133.325,(c)) (sextile,0')", "(Moon,13.998,(r)) (H5,13.858,(c)) (conjunction,8')", '8', "(H4,13.332,(r)) (Sun,163.338,(d)) (150-quincunx,0')", "(Pluto,108.355,(r)) (H4,48.267,(d)) (sextile,5')", "(Pluto,108.355,(r)) (H4,48.273,(d)) (sextile,5')\n(Saturn,264.695,(r)) (H8,84.763,(c)) (opposition,4')", "(H4,13.332,(r)) (Neptune,193.281,(d)) (opposition,3')\n(H8,117.627,(r)) (Saturn,297.646,(d)) (opposition,1')", '13', '14', "(H10,193.332,(r)) (Jupiter,103.414,(d)) (square,5')", "(H1,261.293,(r)) (Mean_Node,81.204,(d)) (opposition,5')\n(H8,117.627,(r)) (Pluto,72.570,(c)) (45-semisquare,3')", '17', '18', "(Mean_Node,47.257,(r)) (H10,257.253,(d)) (150-quincunx,0')", 394]
['1929-07-27 23:30:40', '0', "(Jupiter,69.430,(r)) (H10,249.273,(d)) (opposition,9')\n(H5,70.341,(r)) (Venus,100.344,(d)) (30-semisextile,0')\n(H7,113.757,(r)) (Mean_Node,68.711,(d)) (45-semisquare,3')", "(H5,70.341,(r)) (H10,250.419,(d)) (opposition,5')", "(H10,227.887,(r)) (Jupiter,47.990,(c)) (opposition,6')", "(H5,70.341,(r)) (Mean_Node,70.233,(d)) (conjunction,6')\n(H10,227.887,(r)) (Jupiter,47.794,(c)) (opposition,6')", '5', "(Mars,164.336,(r)) (H10,254.368,(d)) (square,2')\n(H8,159.073,(r)) (Mars,204.162,(d)) (45-semisquare,5')", '7', '8', '9', "(Venus,80.908,(r)) (H1,260.965,(c)) (opposition,3')", '11', "(Saturn,264.690,(r)) (H5,39.653,(c)) (135-sesquisquare,2')", '13', "(H9,199.064,(r)) (H10,198.994,(c)) (conjunction,4')", '15', "(H1,293.757,(r)) (Mean_Node,83.700,(d)) (150-quincunx,3')", '17', "(Uranus,11.336,(r)) (H7,71.356,(c)) (sextile,1')", "(H8,159.073,(r)) (Mean_Node,339.121,(c)) (opposition,3')", 247]
['1929-07-28 17:59:44', "(Sun,125.139,(r)) (H9,125.155,(d)) (conjunction,1')", "(Mercury,122.357,(r)) (H5,332.413,(c)) (150-quincunx,3')\n(H10,141.058,(r)) (Moon,6.093,(c)) (135-sesquisquare,2')", '2', '3', "(H7,42.041,(r)) (Sun,102.086,(c)) (sextile,3')", '5', '6', '7', "(H3,285.255,(r)) (Uranus,345.238,(c)) (sextile,1')", "(H1,222.041,(r)) (Mean_Node,72.081,(d)) (150-quincunx,2')\n(H5,353.656,(r)) (H4,353.821,(d)) (conjunction,10')", "(Venus,81.747,(r)) (H5,321.744,(c)) (trine,0')\n(Pluto,108.377,(r)) (H4,288.381,(c)) (opposition,0')", "(H8,71.398,(r)) (Saturn,296.482,(d)) (135-sesquisquare,5')\n(Pluto,108.377,(r)) (H4,288.376,(c)) (opposition,0')", "(H5,353.656,(r)) (Pluto,143.739,(d)) (150-quincunx,5')\n(H8,71.398,(r)) (Sun,161.484,(d)) (square,5')\n(H8,71.398,(r)) (Uranus,41.372,(d)) (30-semisextile,2')", "(H10,141.058,(r)) (H9,141.180,(d)) (conjunction,7')\n(Neptune,150.139,(r)) (H1,195.089,(c)) (45-semisquare,3')", '14', "(Moon,25.325,(r)) (H9,70.295,(c)) (45-semisquare,2')", '16', "(Mercury,122.357,(r)) (H10,182.306,(d)) (sextile,3')", "(H4,321.058,(r)) (Uranus,51.073,(d)) (square,1')\n(Uranus,11.329,(r)) (H12,161.285,(c)) (150-quincunx,3')\n(H8,71.398,(r)) (Mean_Node,11.371,(c)) (sextile,2')", "(Mars,164.813,(r)) (H12,254.745,(d)) (square,4')", 280]
['1929-07-28 06:46:56', '0', '1', '2', "(H7,267.073,(r)) (Jupiter,42.013,(c)) (135-sesquisquare,4')", "(Sun,124.692,(r)) (H5,214.690,(d)) (square,0')", "(Saturn,264.676,(r)) (H8,309.722,(d)) (45-semisquare,3')\n(H1,87.073,(r)) (Saturn,237.045,(c)) (150-quincunx,2')", "(H1,87.073,(r)) (Pluto,132.042,(d)) (45-semisquare,2')\n(Sun,124.692,(r)) (H10,304.825,(c)) (opposition,8')", "(Venus,81.238,(r)) (H1,111.228,(d)) (30-semisextile,1')\n(Jupiter,69.484,(r)) (H5,219.441,(d)) (150-quincunx,3')\n(Sun,124.692,(r)) (H4,124.520,(c)) (conjunction,10')\n(H5,185.961,(r)) (Jupiter,35.985,(c)) (150-quincunx,1')", "(Sun,124.692,(r)) (H3,154.641,(d)) (30-semisextile,3')", "(H4,152.832,(r)) (Sun,152.882,(d)) (conjunction,3')", '10', "(H5,185.961,(r)) (Neptune,186.088,(d)) (conjunction,8')\n(H8,287.084,(r)) (Pluto,137.081,(d)) (150-quincunx,0')\n(Mercury,121.372,(r)) (H8,256.425,(c)) (135-sesquisquare,3')\n(H7,267.073,(r)) (Neptune,117.072,(c)) (150-quincunx,0')", "(Saturn,264.676,(r)) (H5,144.765,(c)) (trine,5')", "(H9,307.853,(r)) (Mars,127.887,(c)) (opposition,2')", "(Venus,81.238,(r)) (H1,111.201,(d)) (30-semisextile,2')\n(Sun,124.692,(r)) (H10,304.552,(c)) (opposition,8')", "(H1,87.073,(r)) (Mercury,87.088,(c)) (conjunction,1')", "(Mars,164.524,(r)) (H1,119.552,(d)) (45-semisquare,2')", "(Venus,81.238,(r)) (H5,231.296,(d)) (150-quincunx,4')\n(H5,185.961,(r)) (Moon,66.045,(d)) (trine,5')\n(H5,185.961,(r)) (Mercury,155.903,(d)) (30-semisextile,3')\n(Moon,19.158,(r)) (H5,139.242,(c)) (trine,5')", "(Sun,124.692,(r)) (H7,304.827,(d)) (opposition,8')\n(Sun,124.692,(r)) (H8,244.625,(c)) (trine,4')\n(Pluto,108.365,(r)) (H4,108.289,(c)) (conjunction,5')", '19', 379]
