['Time', '0: 1917-11-30', '1: 1927-06-30', '2: 1927-06-30', '3: 1930-07-20', '4: 1940-01-01', '5: 1941-12-07', '6: 1942-03-20', '7: 1943-06-25', '8: 1944-04-20', '9: 1948-02-07', '10: 1949-01-15', '11: 1949-12-04', '12: 1952-04-22', '13: 1954-01-18', '14: 1963-04-29', '15: 1974-08-21', '16: 1978-09-21', 'Count']
['1916-09-07 00:45:04', '0', "(Venus,108.835,(c)) (H9,258.860,(c)) (150-quincunx,1.47')", '2', '3', "(Pluto,93.943,(c)) (H10,274.043,(c)) (opposition,6.00')", "(Uranus,316.008,(p)) (H10,316.053,(p)) (conjunction,2.69')", "(Mars,226.190,(p)) (H10,316.311,(p)) (square,7.28')", '7', "(Mean_Node,296.511,(r)) (H5,116.617,(c)) (opposition,6.36')", '9', "(Jupiter,32.285,(p)) (H1,62.127,(p)) (30-semisextile,9.49')\n(Mean_Node,294.797,(p)) (H9,294.792,(p)) (conjunction,0.30')", '11', "(Jupiter,35.142,(r)) (H1,65.133,(p)) (30-semisextile,0.55')", '13', "(Moon,278.340,(r)) (H1,338.187,(c)) (sextile,9.19')", "(Mercury,90.515,(c)) (H8,180.507,(c)) (square,0.50')", '16', 10]
['1916-09-06 11:59:36', '0', '1', "(Pluto,94.133,(c)) (H1,184.047,(c)) (square,5.16')", '3', "(Neptune,123.877,(r)) (H1,214.060,(p)) (square,10.97')", "(Moon,270.750,(r)) (POF,270.701,(p)) (conjunction,2.97')", "(Neptune,124.522,(p)) (H10,124.538,(p)) (conjunction,0.97')\n(Pluto,94.418,(p)) (H3,274.540,(p)) (opposition,7.30')", '7', "(Moon,276.124,(p)) (H4,306.385,(p)) (30-semisextile,15.68')\n(Mean_Node,298.002,(c)) (POF,297.996,(c)) (conjunction,0.38')", '9', "(Mercury,190.151,(r)) (POF,10.059,(p)) (opposition,5.57')", '11', '12', '13', "(Mean_Node,294.069,(p)) (H1,234.205,(p)) (sextile,8.18')\n(Mean_Node,294.069,(p)) (H4,324.096,(p)) (30-semisextile,1.64')", '15', "(Moon,270.750,(r)) (H1,135.710,(c)) (135-sesquisquare,2.41')", 11]
['1916-09-06 21:44:56', '0', '1', "(Mars,216.015,(p)) (H4,81.139,(p)) (135-sesquisquare,7.41')", '3', '4', "(Jupiter,33.144,(p)) (H10,273.081,(p)) (trine,3.84')\n(Mercury,190.591,(r)) (H1,310.727,(c)) (trine,8.12')\n(Sun,139.562,(c)) (H3,19.529,(c)) (trine,1.98')", "(Pluto,94.271,(r)) (H1,4.381,(p)) (square,6.61')\n(Pluto,94.419,(p)) (H1,4.381,(p)) (square,2.25')\n(Mars,192.326,(c)) (H12,282.315,(c)) (square,0.67')", '7', "(Jupiter,35.147,(r)) (H4,95.055,(p)) (sextile,5.51')", '9', '10', '11', '12', "(Mercury,190.591,(r)) (H5,130.582,(p)) (sextile,0.57')", "(Moon,169.607,(p)) (H5,139.549,(p)) (30-semisextile,3.53')", "(Mars,249.232,(p)) (H8,249.394,(p)) (conjunction,9.71')", "(Venus,118.111,(r)) (H8,253.282,(p)) (135-sesquisquare,10.24')\n(Mars,170.481,(c)) (H8,125.655,(c)) (45-semisquare,10.45')", 13]
['1916-09-07 00:03:12', '0', "(Jupiter,35.143,(r)) (H10,275.043,(c)) (trine,6.02')", '2', '3', "(Neptune,123.892,(r)) (H10,303.946,(p)) (opposition,3.19')\n(Pluto,93.943,(c)) (H12,319.069,(c)) (135-sesquisquare,7.55')", '5', "(Mercury,190.694,(r)) (H3,55.713,(c)) (135-sesquisquare,1.13')\n(Uranus,316.693,(r)) (H12,316.841,(c)) (conjunction,8.87')\n(Moon,304.897,(c)) (H1,350.102,(c)) (45-semisquare,12.32')", '7', "(Moon,277.923,(r)) (H4,127.755,(p)) (150-quincunx,10.06')\n(Moon,277.923,(r)) (H5,157.817,(p)) (trine,6.37')\n(Uranus,316.693,(r)) (H5,106.605,(c)) (150-quincunx,5.32')\n(Uranus,317.740,(c)) (H1,347.725,(c)) (30-semisextile,0.90')", '9', '10', '11', "(Uranus,315.852,(p)) (H5,165.950,(p)) (150-quincunx,5.91')\n(Mean_Node,294.626,(p)) (H1,54.463,(p)) (trine,9.80')", "(Uranus,316.693,(r)) (H4,136.659,(p)) (opposition,2.05')\n(Moon,277.923,(r)) (H5,97.867,(c)) (opposition,3.37')\n(Sun,128.044,(c)) (H5,97.867,(c)) (30-semisextile,10.62')", "(Jupiter,35.143,(r)) (H1,64.962,(p)) (30-semisextile,10.88')\n(Moon,33.669,(c)) (H4,63.373,(c)) (30-semisextile,17.77')\n(Venus,93.397,(c)) (H4,63.373,(c)) (30-semisextile,1.48')", "(Moon,327.025,(p)) (H8,281.570,(p)) (45-semisquare,27.31')\n(Neptune,123.892,(r)) (H5,79.001,(c)) (45-semisquare,6.53')\n(Venus,97.229,(c)) (H4,52.347,(c)) (45-semisquare,7.05')", "(Mean_Node,296.513,(r)) (H4,161.415,(p)) (135-sesquisquare,5.88')\n(Pluto,93.113,(c)) (H4,48.216,(c)) (45-semisquare,6.17')", 23]
['1916-09-06 13:45:59', '0', '1', "(Venus,117.805,(r)) (POF,117.875,(p)) (conjunction,4.20')\n(Saturn,117.888,(p)) (POF,117.875,(p)) (conjunction,0.74')\n(Mars,208.565,(r)) (H4,298.640,(c)) (square,4.49')", "(Mean_Node,296.535,(r)) (H9,86.352,(c)) (150-quincunx,10.99')", "(Neptune,123.880,(r)) (H12,168.961,(c)) (45-semisquare,4.86')", "(Uranus,316.708,(r)) (H3,256.627,(c)) (sextile,4.83')", "(Neptune,123.880,(r)) (H12,213.767,(p)) (square,6.78')", "(Moon,271.801,(r)) (H7,61.779,(p)) (150-quincunx,1.32')", '8', '9', "(Mercury,188.130,(p)) (H10,158.114,(p)) (30-semisextile,0.92')\n(Mercury,190.232,(r)) (H9,70.384,(c)) (trine,9.10')", '11', "(Sun,163.612,(r)) (H5,13.432,(p)) (150-quincunx,10.78')", "(Jupiter,35.161,(r)) (H4,275.257,(c)) (trine,5.77')\n(Mars,184.808,(c)) (H5,304.919,(c)) (trine,6.67')", "(Mean_Node,296.535,(r)) (H1,176.615,(c)) (trine,4.79')", "(Mars,208.565,(r)) (H8,118.580,(p)) (square,0.89')\n(Pluto,94.268,(r)) (H4,4.398,(p)) (square,7.86')\n(Mercury,208.398,(p)) (H8,118.580,(p)) (square,10.89')\n(Pluto,94.257,(p)) (H4,4.398,(p)) (square,8.48')", '16', 18]
['1916-09-07 02:45:04', "(Mean_Node,296.507,(r)) (H3,116.661,(p)) (opposition,9.26')\n(Moon,262.045,(c)) (H4,142.415,(c)) (trine,22.20')", "(Uranus,316.690,(r)) (H9,286.522,(c)) (30-semisextile,10.07')", '2', "(Mercury,190.814,(r)) (H10,310.815,(c)) (trine,0.01')", '4', '5', "(Sun,189.098,(p)) (H12,54.275,(p)) (135-sesquisquare,10.62')\n(Uranus,317.653,(c)) (H12,2.814,(c)) (45-semisquare,9.65')\n(Pluto,93.905,(c)) (H3,93.983,(c)) (conjunction,4.64')", "(Mean_Node,297.926,(c)) (H5,148.077,(c)) (150-quincunx,9.05')", "(Venus,118.304,(r)) (H4,118.323,(c)) (conjunction,1.13')", "(H4,143.555,(r)) (H5,143.386,(c)) (conjunction,10.15')\n(Mercury,143.562,(c)) (H5,143.386,(c)) (conjunction,10.55')", '10', "(Mars,208.923,(r)) (H5,208.797,(p)) (conjunction,7.54')\n(H5,175.357,(r)) (H4,175.520,(p)) (conjunction,9.75')", '12', "(Jupiter,35.138,(r)) (H1,95.042,(p)) (sextile,5.80')", "(Mercury,192.212,(p)) (H5,222.090,(p)) (30-semisextile,7.31')", "(Pluto,94.273,(r)) (H8,319.358,(p)) (135-sesquisquare,5.07')\n(Pluto,94.251,(p)) (H8,319.358,(p)) (135-sesquisquare,6.38')", "(Mean_Node,296.507,(r)) (H1,116.534,(p)) (opposition,1.62')", 18]
['1916-09-06 22:42:07', "(Mean_Node,296.516,(r)) (H4,86.415,(p)) (150-quincunx,6.07')\n(Moon,294.894,(p)) (H7,175.262,(p)) (trine,22.11')\n(Mean_Node,296.451,(p)) (H4,86.415,(p)) (150-quincunx,2.17')", "(Moon,68.040,(p)) (H9,248.226,(p)) (opposition,11.18')", "(Pluto,94.271,(r)) (H4,94.308,(p)) (conjunction,2.21')\n(Sun,174.495,(p)) (H8,219.430,(p)) (45-semisquare,3.94')\n(Pluto,94.363,(p)) (H4,94.308,(p)) (conjunction,3.30')\n(Mean_Node,297.088,(c)) (H1,342.129,(c)) (45-semisquare,2.43')", '3', "(Mars,208.811,(r)) (H12,343.653,(p)) (135-sesquisquare,9.50')\n(Mars,193.743,(c)) (H1,328.590,(c)) (135-sesquisquare,9.16')", "(Jupiter,35.145,(r)) (H3,35.104,(c)) (conjunction,2.49')\n(Jupiter,35.142,(c)) (H3,35.104,(c)) (conjunction,2.31')", '6', '7', "(Uranus,315.967,(p)) (H5,136.104,(p)) (opposition,8.21')\n(Mean_Node,295.053,(p)) (POF,115.190,(p)) (opposition,8.21')", "(H5,111.467,(r)) (H4,111.572,(p)) (conjunction,6.35')\n(Venus,118.148,(r)) (H4,58.155,(c)) (sextile,0.42')\n(Mean_Node,298.180,(c)) (H4,58.155,(c)) (trine,1.47')", "(Mean_Node,296.516,(r)) (H9,266.429,(p)) (30-semisextile,5.19')\n(Moon,206.807,(c)) (H10,237.284,(c)) (30-semisextile,28.59')", "(Mean_Node,296.516,(r)) (H4,56.459,(c)) (trine,3.38')\n(Uranus,317.966,(c)) (H1,318.001,(c)) (conjunction,2.12')", "(Moon,165.431,(c)) (H1,315.486,(c)) (150-quincunx,3.31')", '13', "(Mercury,190.634,(r)) (H5,70.791,(c)) (trine,9.42')", "(Venus,181.017,(p)) (H4,136.006,(p)) (45-semisquare,0.66')\n(Neptune,121.848,(c)) (H4,31.773,(c)) (square,4.50')", '16', 25]
['1916-09-06 13:34:39', "(Pluto,94.267,(r)) (H3,274.312,(c)) (opposition,2.70')\n(Pluto,94.254,(c)) (H3,274.312,(c)) (opposition,3.49')", '1', '2', '3', "(Saturn,118.921,(p)) (H12,208.993,(p)) (square,4.33')", "(Venus,117.798,(r)) (H1,237.911,(p)) (trine,6.81')", "(Saturn,116.841,(r)) (H3,296.969,(p)) (opposition,7.64')\n(Sun,163.604,(r)) (H3,253.768,(c)) (square,9.83')\n(Moon,298.314,(c)) (H3,253.768,(c)) (45-semisquare,27.23')", '7', "(Jupiter,32.913,(p)) (H5,2.745,(p)) (30-semisextile,10.08')", '9', "(Jupiter,35.161,(r)) (H10,155.095,(p)) (trine,3.97')", '11', "(Venus,94.240,(c)) (H4,274.202,(c)) (opposition,2.28')\n(Jupiter,34.517,(c)) (H1,184.530,(c)) (150-quincunx,0.81')\n(Pluto,93.699,(c)) (H5,303.825,(c)) (150-quincunx,7.52')", '13', "(Uranus,315.780,(p)) (H1,255.845,(p)) (sextile,3.92')", "(Mars,208.560,(r)) (H4,253.698,(c)) (45-semisquare,8.29')", '16', 14]
['1916-09-06 05:57:52', '0', '1', "(Mean_Node,295.980,(p)) (H1,116.081,(p)) (opposition,6.05')", '3', "(Pluto,93.929,(c)) (POF,273.816,(c)) (opposition,6.79')", "(Sun,187.970,(p)) (H1,127.957,(p)) (sextile,0.79')\n(Sun,138.929,(c)) (H3,138.763,(c)) (conjunction,9.95')\n(Sun,138.929,(c)) (H10,349.099,(c)) (150-quincunx,10.19')", "(Neptune,123.870,(r)) (H10,348.810,(c)) (135-sesquisquare,3.57')\n(Sun,138.659,(c)) (H3,138.500,(c)) (conjunction,9.52')", "(Mercury,189.877,(r)) (H10,39.750,(p)) (150-quincunx,7.59')\n(Sun,137.445,(c)) (H10,347.513,(c)) (150-quincunx,4.07')", "(Uranus,316.719,(r)) (H4,166.669,(c)) (150-quincunx,2.98')", '9', "(Sun,132.115,(c)) (H9,312.117,(c)) (opposition,0.15')", "(Sun,195.852,(p)) (H4,225.691,(p)) (30-semisextile,9.65')", "(Uranus,316.719,(r)) (H1,136.759,(p)) (opposition,2.39')\n(Sun,198.207,(p)) (H5,258.323,(p)) (sextile,6.93')\n(Uranus,316.719,(r)) (H1,76.826,(c)) (trine,6.39')", "(Sun,199.931,(p)) (H5,259.819,(p)) (sextile,6.72')", "(Mean_Node,296.553,(r)) (H1,146.502,(p)) (150-quincunx,3.03')\n(Mars,179.037,(c)) (H5,179.090,(c)) (conjunction,3.17')\n(Mean_Node,299.023,(c)) (H5,179.090,(c)) (trine,4.06')", "(Mean_Node,293.483,(p)) (H4,248.400,(p)) (45-semisquare,4.99')\n(Mars,172.436,(c)) (H8,262.289,(c)) (square,8.83')", '16', 21]
['1916-09-06 05:24:47', "(Jupiter,35.124,(p)) (H3,154.974,(p)) (trine,8.95')", '1', "(Mean_Node,296.554,(r)) (H8,296.501,(c)) (conjunction,3.20')", "(Uranus,316.720,(r)) (H9,346.746,(p)) (30-semisextile,1.59')\n(Mercury,171.718,(c)) (H10,351.625,(c)) (opposition,5.56')", "(Saturn,118.896,(p)) (H1,118.768,(p)) (conjunction,7.68')\n(Pluto,93.929,(c)) (H12,48.776,(c)) (45-semisquare,9.20')", "(Venus,117.486,(r)) (H3,177.524,(p)) (sextile,2.31')\n(Moon,239.434,(p)) (H10,29.731,(p)) (150-quincunx,17.83')", "(Uranus,316.720,(r)) (H12,91.637,(p)) (135-sesquisquare,4.96')\n(Uranus,316.720,(r)) (H12,46.592,(c)) (square,7.69')\n(Neptune,123.014,(c)) (H1,78.134,(c)) (45-semisquare,7.22')", '7', "(Moon,272.290,(p)) (H1,122.321,(p)) (150-quincunx,1.85')\n(Moon,272.290,(p)) (H4,211.975,(p)) (sextile,18.89')\n(Mars,190.596,(c)) (H5,190.635,(c)) (conjunction,2.32')", '9', '10', "(Sun,131.246,(c)) (H1,71.080,(c)) (sextile,9.94')\n(Jupiter,34.662,(c)) (H5,184.577,(c)) (150-quincunx,5.11')", '12', "(Sun,127.299,(c)) (H1,67.169,(c)) (sextile,7.79')", "(Uranus,318.508,(c)) (H4,138.466,(c)) (opposition,2.50')", "(Venus,180.167,(p)) (H5,270.279,(p)) (square,6.68')\n(Mean_Node,299.623,(c)) (H8,254.507,(c)) (45-semisquare,6.97')", '16', 20]
['1916-09-06 13:28:55', "(Jupiter,35.161,(r)) (H3,275.035,(p)) (trine,7.56')\n(Jupiter,35.109,(p)) (H3,275.035,(p)) (trine,4.42')", '1', "(Sun,163.600,(r)) (H8,73.702,(p)) (square,6.12')\n(Mars,208.557,(r)) (H8,73.702,(p)) (135-sesquisquare,8.72')", "(Uranus,316.282,(p)) (H10,136.301,(p)) (opposition,1.09')", '4', "(Mean_Node,295.199,(p)) (H3,295.333,(p)) (conjunction,8.05')", '6', "(Venus,117.794,(r)) (H7,57.880,(p)) (sextile,5.16')\n(Mars,191.319,(c)) (H7,11.468,(c)) (opposition,8.94')", '8', "(Moon,271.633,(r)) (H1,241.719,(p)) (30-semisextile,5.15')", "(Moon,271.633,(r)) (H9,121.635,(p)) (150-quincunx,0.16')\n(Jupiter,32.343,(p)) (H1,242.500,(p)) (150-quincunx,9.41')", "(Jupiter,35.161,(r)) (H4,274.998,(c)) (trine,9.80')", "(Jupiter,35.161,(r)) (H1,245.225,(p)) (150-quincunx,3.82')\n(Jupiter,34.516,(c)) (POF,214.532,(c)) (opposition,0.95')", '13', "(Jupiter,30.463,(p)) (POF,210.390,(p)) (opposition,4.42')", '15', "(Pluto,94.267,(r)) (H4,4.155,(p)) (square,6.74')\n(Pluto,94.211,(p)) (H4,4.155,(p)) (square,3.33')", 17]
['1916-09-06 23:22:56', "(Moon,277.522,(r)) (H3,67.660,(c)) (150-quincunx,8.27')", '1', '2', "(Mercury,200.505,(p)) (H9,260.415,(p)) (sextile,5.43')\n(Uranus,316.271,(p)) (H10,286.285,(p)) (30-semisextile,0.84')\n(Mean_Node,296.514,(r)) (H9,236.477,(c)) (sextile,2.23')", '4', "(Jupiter,33.137,(p)) (H1,33.132,(p)) (conjunction,0.26')\n(Moon,308.718,(c)) (H1,338.367,(c)) (30-semisextile,21.04')", '6', "(Venus,97.943,(c)) (H5,97.914,(c)) (conjunction,1.74')", '8', "(H5,121.360,(r)) (H4,121.308,(p)) (conjunction,3.14')\n(Venus,150.519,(p)) (H5,150.588,(p)) (conjunction,4.11')\n(Pluto,93.792,(c)) (H5,93.852,(c)) (conjunction,3.59')", '10', "(Moon,2.654,(p)) (H5,152.400,(p)) (150-quincunx,15.27')\n(Venus,152.547,(p)) (H5,152.400,(p)) (conjunction,8.85')", "(Venus,155.215,(p)) (H4,125.055,(p)) (30-semisextile,9.57')", "(Mean_Node,298.493,(c)) (H5,88.576,(c)) (150-quincunx,4.98')", '14', "(Moon,326.635,(p)) (H4,146.463,(p)) (opposition,10.32')", "(Venus,185.903,(p)) (H8,276.071,(p)) (square,10.05')", 16]
['1916-09-06 11:45:28', "(Mercury,191.455,(p)) (H7,11.341,(p)) (opposition,6.83')", "(Mercury,199.200,(p)) (H9,79.136,(p)) (trine,3.86')\n(Moon,270.611,(r)) (H10,90.502,(c)) (opposition,6.52')", "(Moon,270.611,(r)) (H1,180.542,(c)) (square,4.15')\n(Moon,270.611,(r)) (H4,270.502,(c)) (conjunction,6.52')", "(Venus,117.728,(r)) (H1,177.765,(c)) (sextile,2.18')", "(Pluto,93.934,(c)) (H12,138.942,(c)) (45-semisquare,0.50')", '5', "(Neptune,123.023,(c)) (H10,77.915,(c)) (45-semisquare,6.52')", '7', "(Pluto,94.267,(r)) (H5,334.129,(p)) (trine,8.23')", '9', '10', '11', '12', "(Sun,163.531,(r)) (H5,343.371,(p)) (opposition,9.55')", "(Mars,208.509,(r)) (H5,268.434,(c)) (sextile,4.53')\n(Moon,27.085,(c)) (H1,147.112,(c)) (trine,1.63')", "(Mean_Node,299.609,(c)) (H8,344.666,(c)) (45-semisquare,3.43')", '16', 13]
['1916-09-06 15:42:24', '0', "(Venus,117.880,(r)) (H10,147.760,(c)) (30-semisextile,7.18')", '2', '3', "(Uranus,316.705,(r)) (H1,226.758,(c)) (square,3.15')", '5', "(Moon,272.953,(r)) (H10,182.976,(p)) (square,1.41')", "(Jupiter,35.157,(r)) (H5,35.116,(p)) (conjunction,2.50')\n(Sun,163.690,(r)) (H7,43.693,(c)) (trine,0.17')", "(Jupiter,35.157,(r)) (H4,5.039,(p)) (30-semisextile,7.10')", "(Moon,332.253,(p)) (H1,272.084,(p)) (sextile,10.15')", "(Moon,272.953,(r)) (H1,272.877,(p)) (conjunction,4.57')", '11', "(Venus,94.264,(c)) (H4,304.273,(c)) (150-quincunx,0.57')", "(Venus,93.844,(c)) (H5,333.806,(c)) (trine,2.29')\n(Pluto,93.665,(c)) (H5,333.806,(c)) (trine,8.43')", '14', '15', "(Moon,18.571,(p)) (H8,153.778,(p)) (135-sesquisquare,12.40')", 12]
['1916-09-06 11:47:36', '0', '1', '2', '3', '4', "(Moon,243.078,(p)) (H1,212.858,(p)) (30-semisextile,13.16')\n(Uranus,317.666,(c)) (H1,167.814,(c)) (150-quincunx,8.87')", "(Uranus,316.711,(r)) (H3,271.773,(p)) (45-semisquare,3.73')", "(Uranus,316.711,(r)) (H5,286.639,(c)) (30-semisextile,4.31')", "(Uranus,316.711,(r)) (H4,256.580,(c)) (sextile,7.87')", '9', '10', "(Mercury,190.142,(r)) (H5,339.976,(p)) (150-quincunx,9.96')\n(Sun,131.501,(c)) (H4,251.571,(c)) (trine,4.18')", '12', '13', "(Venus,117.730,(r)) (H1,147.624,(c)) (30-semisextile,6.35')\n(Moon,27.104,(c)) (H1,147.624,(c)) (trine,31.17')\n(Mean_Node,299.010,(c)) (H4,239.109,(c)) (sextile,5.96')\n(Mean_Node,299.010,(c)) (H5,268.925,(c)) (30-semisextile,5.09')", "(Moon,319.888,(p)) (H5,4.584,(p)) (45-semisquare,18.27')\n(Venus,180.481,(p)) (H8,90.431,(p)) (square,2.98')\n(Uranus,316.711,(r)) (H7,316.811,(c)) (conjunction,6.01')", "(Pluto,94.267,(r)) (H8,94.163,(p)) (conjunction,6.19')\n(Pluto,94.211,(p)) (H8,94.163,(p)) (conjunction,2.88')", 16]
['1916-09-06 10:19:04', '0', "(Mercury,190.075,(r)) (H9,40.115,(c)) (150-quincunx,2.39')\n(Moon,129.612,(c)) (H1,159.213,(c)) (30-semisextile,23.90')", "(Saturn,115.664,(c)) (H4,250.494,(c)) (135-sesquisquare,10.17')", '3', "(Sun,163.472,(r)) (H12,118.507,(c)) (45-semisquare,2.09')\n(Mars,208.470,(r)) (H12,118.507,(c)) (square,2.25')", "(Venus,117.673,(r)) (H10,57.736,(c)) (sextile,3.79')", "(Mean_Node,296.543,(r)) (H3,251.401,(p)) (45-semisquare,8.55')\n(Mean_Node,296.543,(r)) (H12,161.377,(p)) (135-sesquisquare,9.99')\n(Mean_Node,296.543,(r)) (H12,116.579,(c)) (opposition,2.17')\n(Moon,296.268,(c)) (H3,206.311,(c)) (square,2.58')\n(Moon,296.268,(c)) (H12,116.579,(c)) (opposition,18.69')", '7', "(Moon,265.305,(c)) (H4,235.561,(c)) (30-semisextile,15.36')\n(Moon,265.305,(c)) (H5,265.554,(c)) (conjunction,14.92')", "(Uranus,316.713,(r)) (H1,196.800,(p)) (trine,5.21')\n(Uranus,315.914,(p)) (H5,315.860,(p)) (conjunction,3.24')\n(Mercury,142.253,(c)) (H5,262.204,(c)) (trine,2.95')", "(Moon,200.061,(c)) (H1,139.839,(c)) (sextile,13.26')\n(Moon,200.061,(c)) (H9,19.599,(c)) (opposition,27.68')", '11', "(Uranus,316.713,(r)) (H1,136.873,(c)) (opposition,9.61')", "(Uranus,316.713,(r)) (H5,256.857,(c)) (sextile,8.62')", "(Jupiter,30.481,(p)) (H1,210.550,(p)) (opposition,4.10')", "(Moon,319.028,(p)) (POF,319.346,(p)) (conjunction,19.09')\n(Mean_Node,296.543,(r)) (H7,296.373,(c)) (conjunction,10.20')", "(Moon,269.758,(r)) (H1,224.754,(p)) (45-semisquare,0.25')\n(Moon,15.540,(p)) (POF,15.562,(p)) (conjunction,1.31')\n(Uranus,319.019,(c)) (H8,319.069,(c)) (conjunction,3.02')", 26]
['1916-09-06 05:19:04', '0', '1', "(Moon,59.056,(p)) (H4,194.362,(p)) (135-sesquisquare,18.32')", "(Moon,266.805,(r)) (H1,86.958,(c)) (opposition,9.18')", "(Mean_Node,296.554,(r)) (H10,26.380,(p)) (square,10.44')\n(Neptune,123.869,(r)) (H1,78.750,(c)) (45-semisquare,7.14')", "(Moon,239.379,(p)) (H1,119.051,(p)) (trine,19.70')", "(Mars,208.332,(r)) (H10,28.491,(p)) (opposition,9.55')\n(Moon,293.132,(c)) (H10,338.345,(c)) (45-semisquare,12.76')", "(Mercury,189.847,(r)) (H5,189.897,(c)) (conjunction,3.03')", "(Moon,272.235,(p)) (H5,242.132,(p)) (30-semisextile,6.17')", "(Jupiter,34.782,(c)) (H5,184.935,(c)) (150-quincunx,9.22')", "(Neptune,122.765,(c)) (H9,302.774,(c)) (opposition,0.52')", '11', '12', "(Mars,208.332,(r)) (H5,178.443,(c)) (30-semisextile,6.68')\n(Mean_Node,296.554,(r)) (H4,146.383,(c)) (150-quincunx,10.28')\n(Mean_Node,298.533,(c)) (H5,178.443,(c)) (trine,5.38')", "(Mean_Node,296.554,(r)) (H1,56.494,(c)) (trine,3.60')", "(Moon,266.805,(r)) (H8,356.864,(p)) (square,3.51')", "(Uranus,315.839,(p)) (H8,0.999,(p)) (45-semisquare,9.62')\n(Moon,166.610,(c)) (H4,121.604,(c)) (45-semisquare,0.35')\n(Neptune,121.675,(c)) (H4,121.604,(c)) (conjunction,4.24')", 19]
['1916-09-06 08:38:39', '0', "(Jupiter,35.169,(r)) (H10,65.188,(p)) (30-semisextile,1.13')\n(Jupiter,34.553,(p)) (H9,34.489,(p)) (conjunction,3.87')", "(Sun,163.405,(r)) (H8,343.436,(c)) (opposition,1.88')\n(Mars,208.424,(r)) (H8,343.436,(c)) (135-sesquisquare,0.75')", "(Moon,97.772,(p)) (H10,67.778,(p)) (30-semisextile,0.36')", '4', '5', "(Uranus,316.715,(r)) (H12,136.591,(p)) (opposition,7.44')", '7', '8', "(Mars,208.424,(r)) (H5,238.279,(c)) (30-semisextile,8.69')\n(Mean_Node,298.211,(c)) (H5,238.279,(c)) (sextile,4.09')", '10', "(Mean_Node,296.547,(r)) (H5,236.548,(c)) (sextile,0.05')", '12', '13', "(Sun,163.405,(r)) (H5,223.236,(c)) (sextile,10.12')", "(Uranus,316.715,(r)) (H8,46.737,(p)) (square,1.32')\n(Uranus,315.805,(p)) (H5,315.803,(p)) (conjunction,0.10')", '16', 12]
['1916-09-06 20:23:12', "(Moon,293.494,(p)) (H4,53.650,(p)) (trine,9.37')", '1', '2', '3', '4', "(Mean_Node,296.521,(r)) (H3,356.541,(c)) (sextile,1.19')", "(Sun,163.880,(r)) (H10,208.698,(c)) (45-semisquare,10.89')\n(Mars,208.747,(r)) (H10,208.698,(c)) (conjunction,2.95')", '7', "(Uranus,317.746,(c)) (H1,287.710,(c)) (30-semisextile,2.16')", "(Uranus,315.908,(p)) (H1,346.087,(p)) (30-semisextile,10.72')", '10', '11', '12', "(Mars,208.747,(r)) (POF,208.723,(p)) (conjunction,1.43')\n(Mars,234.363,(p)) (H4,84.457,(p)) (150-quincunx,5.66')\n(Mean_Node,294.542,(p)) (H4,84.457,(p)) (150-quincunx,5.10')\n(Uranus,316.699,(r)) (H4,16.626,(c)) (sextile,4.36')", '14', '15', "(Moon,21.195,(p)) (H1,21.262,(p)) (conjunction,4.02')", 11]
['1916-09-06 13:08:07', "(Moon,271.427,(r)) (H7,31.506,(p)) (trine,4.75')\n(Venus,117.781,(r)) (H4,297.889,(c)) (opposition,6.47')", "(Venus,128.198,(p)) (H9,98.165,(p)) (30-semisextile,1.94')\n(Venus,128.198,(p)) (H10,128.379,(p)) (conjunction,10.90')", "(Venus,128.198,(p)) (H4,308.379,(p)) (opposition,10.90')", '3', "(Saturn,114.217,(c)) (H12,159.365,(c)) (45-semisquare,8.88')", '5', '6', "(Venus,144.973,(p)) (H5,354.947,(p)) (150-quincunx,1.58')\n(Mean_Node,295.118,(p)) (H5,354.947,(p)) (sextile,10.23')", "(Venus,145.869,(p)) (H5,355.733,(p)) (150-quincunx,8.14')\n(Jupiter,35.162,(r)) (H4,275.151,(c)) (trine,0.64')\n(Jupiter,35.015,(c)) (H4,275.151,(c)) (trine,8.16')", "(Moon,271.427,(r)) (H5,301.362,(c)) (30-semisextile,3.93')", "(Venus,117.781,(r)) (H1,237.749,(p)) (trine,1.90')\n(Mean_Node,296.537,(r)) (H9,116.550,(p)) (opposition,0.76')\n(Moon,271.427,(r)) (H9,61.530,(c)) (150-quincunx,6.19')", "(Mars,208.547,(r)) (H1,238.490,(p)) (30-semisextile,3.43')", "(Moon,271.427,(r)) (H4,331.246,(p)) (sextile,10.86')\n(Venus,117.781,(r)) (H1,177.948,(c)) (sextile,10.00')", "(Jupiter,35.162,(r)) (H5,5.154,(p)) (30-semisextile,0.48')\n(Mean_Node,296.537,(r)) (H4,266.543,(c)) (30-semisextile,0.36')", '14', "(Neptune,124.887,(p)) (H7,79.731,(p)) (45-semisquare,9.41')", "(Mean_Node,293.251,(p)) (H8,113.241,(p)) (opposition,0.61')\n(Moon,271.427,(r)) (H8,1.510,(c)) (square,4.99')", 23]
