['Time, Count, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 0, empty: 13']
['16:31:51, 160, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 5, empty: 5']
['16:31:59, 184, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 5']
['16:32:07, 144, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 6, empty: 7']
['16:32:15, 136, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 7']
['16:32:23, 76, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 5, empty: 7']
['16:32:31, 92, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 5, empty: 7']
['16:32:39, 68, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 7']
['16:32:47, 68, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 2, empty: 8']
['16:32:56, 104, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 2, empty: 8']
['16:33:04, 118, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 7']
['16:33:12, 118, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 7']
['16:33:20, 128, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 5, empty: 8']
['16:33:27, 100, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 9']
['16:33:35, 76, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 3, empty: 10']
['16:33:43, 48, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 10']
['16:33:51, 48, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 10']
['16:33:59, 54, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 9']
['16:34:07, 54, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 9']
['16:34:15, 68, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 7, empty: 9']
['16:34:23, 88, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 8']
['16:34:31, 88, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 8']
['16:34:39, 118, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 8']
['16:34:47, 120, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 8']
['16:34:56, 120, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 6, empty: 8']
['16:35:04, 116, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 3, empty: 7']
['16:35:11, 124, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 7']
['16:35:19, 128, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 7']
['16:35:27, 116, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 6, empty: 7']
['16:35:35, 148, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 6, empty: 5']
['16:35:43, 164, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 6, empty: 5']
['16:35:51, 158, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 8, empty: 6']
['16:35:59, 170, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 7, empty: 5']
['16:36:07, 180, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 6, empty: 5']
['16:36:15, 168, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 4, empty: 5']
['16:36:23, 150, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 4, empty: 6']
['16:36:31, 120, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 5, empty: 6']
['16:36:39, 104, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 7']
['16:36:47, 104, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 7']
['16:36:55, 116, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 7']
['16:37:03, 94, opp-conj: 3, sqr-tri-sext: 0, major: 3, minor: 5, empty: 7']
['16:37:11, 114, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 5, empty: 7']
['16:37:19, 124, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 7']
['16:37:27, 124, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 6']
['16:37:35, 104, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 5, empty: 6']
['16:37:43, 76, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 7']
['16:37:51, 96, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 4, empty: 7']
['16:37:59, 80, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 8']
['16:38:07, 64, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 2, empty: 8']
['16:38:15, 50, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 0, empty: 10']
['16:38:23, 66, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 0, empty: 9']
['16:38:31, 46, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 0, empty: 10']
['16:38:39, 44, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 1, empty: 10']
['16:38:47, 44, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 1, empty: 10']
['16:38:55, 60, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 3, empty: 9']
['16:39:03, 92, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 3, empty: 8']
['16:39:11, 92, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 8']
['16:39:19, 92, opp-conj: 2, sqr-tri-sext: 1, major: 3, minor: 5, empty: 8']
['16:39:27, 64, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 9']
['16:39:35, 64, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 9']
['16:39:43, 32, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 2, empty: 10']
['16:39:51, 38, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 3, empty: 9']
['16:40:00, 46, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 2, empty: 10']
['16:40:08, 46, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 2, empty: 10']
['16:40:15, 46, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 2, empty: 10']
['16:40:23, 46, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 2, empty: 10']
['16:40:31, 54, opp-conj: 2, sqr-tri-sext: 0, major: 2, minor: 3, empty: 10']
['16:40:39, 48, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 4, empty: 10']
['16:40:47, 40, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 3, empty: 10']
['16:40:56, 40, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 3, empty: 10']
['16:41:04, 48, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 4, empty: 10']
['16:41:12, 64, opp-conj: 1, sqr-tri-sext: 0, major: 1, minor: 6, empty: 9']
['16:41:20, 74, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 6, empty: 9']
['16:41:28, 52, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 10']
['16:41:36, 52, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 10']
['16:41:44, 52, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 10']
['16:41:52, 44, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 3, empty: 10']
['16:41:59, 28, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 1, empty: 11']
['16:42:07, 24, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 2, empty: 10']
['16:42:15, 22, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 3, empty: 10']
['16:42:23, 36, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 5, empty: 9']
['16:42:31, 44, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 6, empty: 9']
['16:42:39, 52, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 7, empty: 9']
['16:42:47, 52, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 7, empty: 9']
['16:42:56, 46, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 6, empty: 10']
['16:43:04, 62, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 10']
['16:43:12, 78, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 5, empty: 9']
['16:43:20, 86, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 8']
['16:43:28, 78, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 9']
['16:43:35, 78, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 9']
['16:43:43, 84, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 8']
['16:43:51, 54, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 4, empty: 7']
['16:43:59, 36, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 3, empty: 9']
['16:44:07, 30, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 4, empty: 9']
['16:44:15, 30, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 4, empty: 9']
['16:44:23, 54, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 7, empty: 8']
['16:44:31, 54, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 7, empty: 8']
['16:44:39, 60, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 8, empty: 8']
['16:44:47, 72, opp-conj: 0, sqr-tri-sext: 0, major: 0, minor: 10, empty: 6']
['16:44:56, 90, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 10, empty: 7']
['16:45:04, 110, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 10, empty: 6']
['16:45:12, 110, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 10, empty: 6']
['16:45:19, 118, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 11, empty: 6']
['16:45:27, 106, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 9, empty: 8']
['16:45:35, 94, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 7, empty: 9']
['16:45:43, 106, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 9, empty: 8']
['16:45:51, 156, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 11, empty: 7']
['16:45:59, 140, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 9, empty: 7']
['16:46:07, 130, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 8, empty: 7']
['16:46:15, 158, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 9, empty: 6']
['16:46:23, 194, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 9, empty: 6']
['16:46:31, 216, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 9, empty: 6']
['16:46:39, 148, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 7']
['16:46:47, 148, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 5, empty: 7']
['16:46:56, 202, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 7, empty: 5']
['16:47:03, 210, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 6, empty: 6']
['16:47:11, 194, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 6, empty: 6']
['16:47:19, 142, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 7']
['16:47:27, 144, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 4, empty: 8']
['16:47:35, 166, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 7']
['16:47:43, 102, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 8']
['16:47:51, 84, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 6, empty: 7']
['16:47:59, 84, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 6, empty: 7']
['16:48:07, 70, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 7, empty: 7']
['16:48:15, 96, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 7, empty: 5']
['16:48:23, 94, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 4, empty: 7']
['16:48:31, 102, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 5, empty: 7']
['16:48:39, 88, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 8']
['16:48:47, 88, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 3, empty: 8']
['16:48:55, 82, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 2, empty: 8']
['16:49:03, 50, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 2, empty: 9']
['16:49:11, 42, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 10']
['16:49:19, 54, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 3, empty: 10']
['16:49:27, 68, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 5, empty: 8']
['16:49:35, 80, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 7, empty: 7']
['16:49:43, 80, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 7, empty: 7']
['16:49:51, 80, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 7, empty: 7']
['16:49:59, 66, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 7']
['16:50:07, 66, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 7']
['16:50:15, 66, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 4, empty: 9']
['16:50:23, 68, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 2, empty: 10']
['16:50:31, 68, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 2, empty: 10']
['16:50:39, 80, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 4, empty: 9']
['16:50:47, 92, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 6, empty: 8']
['16:50:55, 144, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 8, empty: 6']
['16:51:04, 140, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 8, empty: 6']
['16:51:12, 132, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 6, empty: 7']
['16:51:20, 148, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 6, empty: 7']
['16:51:28, 176, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 6, empty: 5']
['16:51:36, 200, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 7, empty: 6']
['16:51:44, 208, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 5, empty: 7']
['16:51:52, 226, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 7, empty: 7']
['16:52:00, 212, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 8, empty: 7']
['16:52:07, 232, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 7, empty: 6']
['16:52:15, 202, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 5, empty: 6']
['16:52:23, 166, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 7']
['16:52:31, 180, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 9, empty: 6']
['16:52:39, 194, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 8, empty: 6']
['16:52:47, 198, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 7, empty: 7']
['16:52:56, 156, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 7']
['16:53:04, 156, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 7, empty: 7']
['16:53:12, 112, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 8']
['16:53:20, 94, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 3, empty: 8']
['16:53:28, 112, opp-conj: 2, sqr-tri-sext: 3, major: 5, minor: 4, empty: 8']
['16:53:36, 131, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 8']
['16:53:44, 159, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 7']
['16:53:51, 193, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 7, empty: 6']
['16:53:59, 229, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 9, empty: 5']
['16:54:07, 205, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 6, empty: 5']
['16:54:15, 223, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 9, empty: 2']
['16:54:23, 249, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 10, empty: 2']
['16:54:31, 221, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 8, empty: 3']
['16:54:39, 221, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 8, empty: 3']
['16:54:47, 179, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 5, empty: 5']
['16:54:56, 215, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 6, empty: 5']
['16:55:04, 147, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 8']
['16:55:12, 147, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 3, empty: 9']
['16:55:20, 136, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 2, empty: 9']
['16:55:28, 108, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 1, empty: 9']
['16:55:35, 120, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 1, empty: 8']
['16:55:43, 120, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 1, empty: 8']
['16:55:51, 166, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 2, empty: 5']
['16:55:59, 150, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 4, empty: 5']
['16:56:07, 176, opp-conj: 2, sqr-tri-sext: 6, major: 8, minor: 5, empty: 5']
['16:56:15, 192, opp-conj: 2, sqr-tri-sext: 7, major: 9, minor: 5, empty: 5']
['16:56:23, 140, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 8']
['16:56:31, 140, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 6, empty: 7']
['16:56:39, 114, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 5, empty: 7']
['16:56:47, 126, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 7']
['16:56:56, 130, opp-conj: 0, sqr-tri-sext: 6, major: 6, minor: 4, empty: 7']
['16:57:04, 118, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 5, empty: 6']
['16:57:11, 124, opp-conj: 0, sqr-tri-sext: 5, major: 5, minor: 6, empty: 7']
['16:57:19, 141, opp-conj: 1, sqr-tri-sext: 5, major: 6, minor: 5, empty: 7']
['16:57:27, 174, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 6']
['16:57:35, 200, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 7, empty: 6']
['16:57:43, 172, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 6']
['16:57:51, 168, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 4, empty: 6']
['16:57:59, 160, opp-conj: 4, sqr-tri-sext: 3, major: 7, minor: 3, empty: 7']
['16:58:07, 180, opp-conj: 4, sqr-tri-sext: 4, major: 8, minor: 3, empty: 7']
['16:58:15, 192, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 2, empty: 7']
['16:58:23, 217, opp-conj: 6, sqr-tri-sext: 4, major: 10, minor: 1, empty: 8']
['16:58:31, 262, opp-conj: 7, sqr-tri-sext: 5, major: 12, minor: 3, empty: 4']
['16:58:39, 334, opp-conj: 7, sqr-tri-sext: 8, major: 15, minor: 6, empty: 1']
['16:58:47, 353, opp-conj: 8, sqr-tri-sext: 8, major: 16, minor: 5, empty: 1']
['16:58:55, 321, opp-conj: 7, sqr-tri-sext: 7, major: 14, minor: 6, empty: 1']
['16:59:03, 263, opp-conj: 6, sqr-tri-sext: 5, major: 11, minor: 7, empty: 3']
['16:59:11, 323, opp-conj: 7, sqr-tri-sext: 6, major: 13, minor: 9, empty: 3']
['16:59:19, 293, opp-conj: 6, sqr-tri-sext: 6, major: 12, minor: 7, empty: 4']
['16:59:27, 247, opp-conj: 6, sqr-tri-sext: 4, major: 10, minor: 5, empty: 5']
['16:59:35, 261, opp-conj: 6, sqr-tri-sext: 5, major: 11, minor: 6, empty: 4']
['16:59:43, 309, opp-conj: 6, sqr-tri-sext: 7, major: 13, minor: 7, empty: 2']
['16:59:51, 309, opp-conj: 6, sqr-tri-sext: 7, major: 13, minor: 7, empty: 4']
['17:00:00, 266, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 9, empty: 4']
['17:00:08, 243, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 12, empty: 4']
['17:00:16, 220, opp-conj: 2, sqr-tri-sext: 5, major: 7, minor: 12, empty: 4']
['17:00:24, 228, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 12, empty: 3']
['17:00:32, 192, opp-conj: 4, sqr-tri-sext: 2, major: 6, minor: 10, empty: 5']
['17:00:39, 178, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 11, empty: 4']
['17:00:47, 170, opp-conj: 2, sqr-tri-sext: 4, major: 6, minor: 8, empty: 5']
['17:00:56, 201, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 7, empty: 6']
['17:01:04, 211, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 7, empty: 5']
['17:01:12, 205, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 6, empty: 5']
['17:01:20, 233, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 5, empty: 5']
['17:01:28, 243, opp-conj: 3, sqr-tri-sext: 9, major: 12, minor: 4, empty: 5']
['17:01:36, 231, opp-conj: 3, sqr-tri-sext: 8, major: 11, minor: 5, empty: 4']
['17:01:44, 203, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 4']
['17:01:52, 206, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 5, empty: 3']
['17:02:00, 262, opp-conj: 4, sqr-tri-sext: 7, major: 11, minor: 6, empty: 2']
['17:02:08, 262, opp-conj: 4, sqr-tri-sext: 7, major: 11, minor: 7, empty: 2']
['17:02:15, 252, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 8, empty: 3']
['17:02:23, 236, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 6, empty: 4']
['17:02:31, 203, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 7, empty: 5']
['17:02:39, 185, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 6']
['17:02:47, 197, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 6, empty: 5']
['17:02:56, 155, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 7']
['17:03:04, 149, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 3, empty: 7']
['17:03:12, 141, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 2, empty: 8']
['17:03:20, 127, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 0, empty: 8']
['17:03:28, 83, opp-conj: 1, sqr-tri-sext: 3, major: 4, minor: 1, empty: 8']
['17:03:36, 48, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 2, empty: 9']
['17:03:44, 48, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 4, empty: 8']
['17:03:52, 54, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 7']
['17:03:59, 54, opp-conj: 0, sqr-tri-sext: 1, major: 1, minor: 5, empty: 7']
['17:04:07, 90, opp-conj: 0, sqr-tri-sext: 2, major: 2, minor: 7, empty: 6']
['17:04:15, 104, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 8, empty: 6']
['17:04:23, 106, opp-conj: 0, sqr-tri-sext: 3, major: 3, minor: 8, empty: 6']
['17:04:31, 100, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 6, empty: 5']
['17:04:39, 94, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 5, empty: 6']
['17:04:47, 94, opp-conj: 0, sqr-tri-sext: 4, major: 4, minor: 5, empty: 6']
['17:04:56, 96, opp-conj: 1, sqr-tri-sext: 4, major: 5, minor: 4, empty: 6']
['17:05:04, 60, opp-conj: 1, sqr-tri-sext: 2, major: 3, minor: 3, empty: 7']
['17:05:12, 44, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 2, empty: 9']
['17:05:20, 44, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 2, empty: 10']
['17:05:28, 44, opp-conj: 1, sqr-tri-sext: 1, major: 2, minor: 2, empty: 10']
['17:05:36, 109, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 2, empty: 8']
['17:05:43, 143, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 5, empty: 6']
['17:05:51, 137, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 4, empty: 7']
['17:06:00, 173, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 7, empty: 5']
['17:06:08, 191, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 8, empty: 5']
['17:06:16, 211, opp-conj: 3, sqr-tri-sext: 5, major: 8, minor: 8, empty: 5']
['17:06:24, 197, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 9, empty: 5']
['17:06:32, 226, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 7, empty: 5']
['17:06:40, 242, opp-conj: 3, sqr-tri-sext: 7, major: 10, minor: 7, empty: 5']
['17:06:48, 198, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 3, empty: 6']
['17:06:56, 224, opp-conj: 4, sqr-tri-sext: 6, major: 10, minor: 3, empty: 5']
['17:07:04, 204, opp-conj: 4, sqr-tri-sext: 5, major: 9, minor: 3, empty: 5']
['17:07:12, 197, opp-conj: 3, sqr-tri-sext: 6, major: 9, minor: 3, empty: 6']
['17:07:20, 173, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 5, empty: 4']
['17:07:28, 149, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 4, empty: 6']
['17:07:36, 179, opp-conj: 3, sqr-tri-sext: 4, major: 7, minor: 6, empty: 5']
['17:07:44, 163, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 6, empty: 6']
['17:07:52, 169, opp-conj: 3, sqr-tri-sext: 3, major: 6, minor: 7, empty: 5']
['17:08:00, 159, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 8, empty: 5']
['17:08:08, 126, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 5']
['17:08:16, 154, opp-conj: 3, sqr-tri-sext: 2, major: 5, minor: 8, empty: 4']
['17:08:24, 129, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 5']
['17:08:32, 135, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 7, empty: 5']
['17:08:40, 129, opp-conj: 3, sqr-tri-sext: 1, major: 4, minor: 6, empty: 6']
['17:08:48, 129, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 6, empty: 7']
['17:08:56, 129, opp-conj: 2, sqr-tri-sext: 2, major: 4, minor: 7, empty: 7']
