Time,all-pd,mj1-pd,mj2-pd,mja-pd,min-pd,all-sc,mj1-sc,mj2-sc,mja-sc,min-sc
12:24:47,12,2,4,6,6,16,3,8,11,5
12:25:20,11,1,5,6,5,20,4,10,14,6
12:25:35,8,1,5,6,2,21,3,9,12,9
10:03:59,10,1,5,6,4,25,1,17,18,7
12:48:07,10,1,5,6,4,19,2,6,8,11
12:48:23,10,2,4,6,4,23,2,8,10,13
20:04:07,10,3,3,6,4,29,2,15,17,12
20:04:23,8,4,2,6,2,34,3,16,19,15
02:11:52,10,2,4,6,4,17,1,6,7,10
16:13:43,11,3,3,6,5,21,5,10,15,6
16:10:23,8,1,5,6,2,20,1,7,8,12
16:10:39,9,0,6,6,3,17,1,7,8,9
11:33:12,8,3,3,6,2,21,4,8,12,9
11:33:20,8,3,3,6,2,22,4,7,11,11
02:09:36,12,3,3,6,6,25,2,6,8,17
02:09:52,11,3,3,6,5,24,2,5,7,17
02:10:16,9,4,2,6,3,26,2,7,9,17
02:13:52,11,2,4,6,5,26,5,6,11,15
02:11:04,10,4,2,6,4,20,1,8,9,11
20:05:20,9,3,3,6,3,32,7,16,23,9
20:05:28,8,2,4,6,2,23,5,13,18,5
01:22:23,8,3,3,6,2,22,6,5,11,11
20:52:00,7,3,3,6,1,25,0,19,19,6
22:22:56,11,2,4,6,5,16,0,7,7,9
23:31:44,10,4,2,6,4,26,2,8,10,16
23:31:52,12,4,2,6,6,26,3,10,13,13
23:32:08,12,4,2,6,6,21,3,6,9,12
23:31:04,8,1,5,6,2,28,2,11,13,15
23:31:36,9,4,2,6,3,26,2,9,11,15
23:27:36,11,0,6,6,5,27,0,12,12,15
10:57:43,14,4,2,6,8,22,3,7,10,12
10:57:51,12,3,3,6,6,22,3,7,10,12
10:57:59,10,3,3,6,4,21,3,6,9,12
16:02:47,9,5,1,6,3,21,3,10,13,8
07:29:12,12,3,3,6,6,22,2,10,12,10
07:29:20,12,3,3,6,6,24,3,11,14,10
07:29:28,12,3,3,6,6,25,3,11,14,11
16:06:39,10,1,5,6,4,20,0,9,9,11
16:06:47,7,1,5,6,1,19,0,9,9,10
16:06:56,8,2,4,6,2,20,1,9,10,10
16:07:04,7,2,4,6,1,23,2,9,11,12
16:09:36,12,3,3,6,6,17,0,7,7,10
02:09:28,11,2,4,6,5,24,1,6,7,17
20:07:04,7,3,3,6,1,27,4,16,20,7
12:26:39,9,2,4,6,3,18,4,5,9,9
12:27:35,12,3,3,6,6,17,5,8,13,4
20:07:12,7,3,3,6,1,26,4,16,20,6
02:10:24,8,4,2,6,2,25,2,8,10,15
20:54:56,12,4,2,6,6,18,2,4,6,12
20:53:36,12,3,3,6,6,20,3,8,11,9
20:03:36,10,3,3,6,4,20,1,9,10,10
20:03:44,10,3,3,6,4,22,1,11,12,10
20:03:59,10,3,3,6,4,29,2,15,17,12
02:08:40,9,0,6,6,3,20,1,5,6,14
02:08:48,9,0,6,6,3,20,1,5,6,14
02:08:56,10,0,6,6,4,23,1,5,6,17
06:10:23,13,1,5,6,7,22,1,11,12,10
06:10:31,11,1,5,6,5,23,1,13,14,9
11:33:04,10,3,3,6,4,21,4,8,12,9
23:28:47,10,1,5,6,4,15,1,11,12,3
23:29:04,12,2,4,6,6,13,1,10,11,2
23:29:12,10,2,4,6,4,14,1,10,11,3
23:29:20,9,3,3,6,3,16,1,12,13,3
22:23:27,12,1,5,6,6,22,1,10,11,11
22:23:43,12,0,6,6,6,23,1,11,12,11
23:30:16,9,2,4,6,3,24,3,12,15,9
06:16:15,11,4,2,6,5,22,1,8,9,13
06:16:23,10,4,2,6,4,21,1,7,8,13
06:16:31,11,4,2,6,5,22,1,7,8,14
16:03:19,10,2,4,6,4,24,1,12,13,11
16:09:43,8,3,3,6,2,17,0,7,7,10
06:08:31,12,1,5,6,6,26,1,15,16,10
06:10:08,15,1,5,6,9,20,2,7,9,11
06:10:15,15,1,5,6,9,19,2,8,10,9
16:01:59,8,3,3,6,2,21,3,5,8,13
16:02:15,7,4,2,6,1,20,1,6,7,13
02:10:47,9,4,2,6,3,24,2,10,12,12
02:10:56,11,4,2,6,5,26,2,10,12,14
20:10:56,7,2,4,6,1,21,1,10,11,10
09:43:52,9,3,3,6,3,29,3,13,16,13
09:40:16,8,3,3,6,2,20,3,9,12,8
12:47:35,9,1,5,6,3,20,3,8,11,9
12:46:31,9,3,3,6,3,25,1,11,12,13
12:46:47,10,2,4,6,4,27,2,12,14,13
12:47:20,8,2,4,6,2,27,3,11,14,13
09:42:47,11,1,5,6,5,25,1,6,7,18
09:43:12,9,2,4,6,3,31,2,8,10,21
15:59:35,9,3,3,6,3,24,1,7,8,16
16:00:23,15,1,5,6,9,22,1,8,9,13
16:01:11,15,3,3,6,9,23,4,10,14,9
23:26:15,7,4,2,6,1,23,0,11,11,12
23:26:56,7,3,3,6,1,25,0,10,10,15
11:31:20,13,2,4,6,7,27,5,9,14,13
11:31:28,12,2,4,6,6,28,5,10,15,13
11:31:52,9,2,4,6,3,20,4,10,14,6
23:27:44,10,0,6,6,4,28,0,15,15,13
15:55:04,10,3,3,6,4,17,1,5,6,11
15:55:52,12,3,3,6,6,22,3,4,7,15
15:56:00,10,3,3,6,4,21,4,4,8,13
06:16:39,12,4,2,6,6,21,1,6,7,14
07:25:35,11,4,2,6,5,25,2,7,9,16
07:26:47,12,1,5,6,6,24,3,6,9,15
15:08:16,11,2,4,6,5,19,3,4,7,12
15:09:04,8,1,5,6,2,24,2,11,13,11
15:58:39,11,4,2,6,5,25,6,9,15,10
16:01:51,7,2,4,6,1,23,3,6,9,14
11:02:15,14,1,5,6,8,26,3,9,12,14
15:53:44,10,1,5,6,4,21,1,7,8,13
15:54:39,10,1,5,6,4,19,1,8,9,10
20:08:00,7,0,6,6,1,27,4,15,19,8
12:28:47,8,5,1,6,2,20,2,10,12,8
20:52:16,7,2,4,6,1,22,0,16,16,6
20:08:56,9,1,5,6,3,18,3,9,12,6
02:01:04,10,2,4,6,4,20,1,4,5,15
02:01:36,11,1,5,6,5,22,2,4,6,16
20:15:44,11,2,4,6,5,18,1,14,15,3
23:30:32,11,2,4,6,5,24,3,10,13,11
23:30:40,10,2,4,6,4,26,3,10,13,13
23:30:48,10,2,4,6,4,28,2,11,13,15
23:25:36,9,3,3,6,3,21,1,10,11,10
23:25:44,8,3,3,6,2,21,1,10,11,10
23:25:52,8,3,3,6,2,16,1,7,8,8
10:01:19,8,2,4,6,2,24,1,10,11,13
10:01:35,8,2,4,6,2,27,1,13,14,13
20:11:52,7,5,1,6,1,31,2,16,18,13
06:22:39,11,3,3,6,5,24,0,6,6,18
15:53:28,8,2,4,6,2,29,4,7,11,18
15:53:36,10,1,5,6,4,25,3,7,10,15
06:24:15,11,2,4,6,5,24,5,7,12,12
06:24:23,9,2,4,6,3,24,5,7,12,12
06:24:31,10,2,4,6,4,24,5,8,13,11
15:57:44,10,2,4,6,4,23,2,5,7,16
15:09:36,11,2,4,6,5,21,3,6,9,12
15:10:00,9,1,5,6,3,20,3,7,10,10
23:28:39,10,0,6,6,4,17,1,10,11,6
22:27:35,10,2,4,6,4,18,3,6,9,9
22:27:59,12,2,4,6,6,23,4,9,13,10
11:30:32,13,5,1,6,7,23,3,4,7,16
06:27:04,12,2,4,6,6,23,1,8,9,14
06:27:27,13,3,3,6,7,23,3,7,10,13
15:15:27,10,1,5,6,4,28,4,5,9,19
07:24:39,10,4,2,6,4,19,3,8,11,8
15:51:52,12,2,4,6,6,21,3,8,11,10
15:52:00,11,2,4,6,5,25,2,8,10,15
20:11:36,8,3,3,6,2,33,2,18,20,13
20:48:56,10,1,5,6,4,20,3,8,11,9
01:22:47,10,2,4,6,4,29,7,8,15,14
01:21:35,8,4,2,6,2,18,4,4,8,10
01:21:51,7,4,2,6,1,22,6,4,10,12
01:21:59,7,4,2,6,1,19,6,3,9,10
12:27:43,9,3,3,6,3,16,4,8,12,4
12:27:59,9,3,3,6,3,15,3,9,12,3
10:01:04,12,2,4,6,6,20,1,10,11,9
10:01:11,10,2,4,6,4,23,1,10,11,12
15:51:44,10,2,4,6,4,21,4,9,13,8
11:30:40,13,5,1,6,7,23,3,4,7,16
12:46:07,11,3,3,6,5,32,2,14,16,16
20:16:23,6,1,5,6,0,20,0,14,14,6
20:17:20,7,2,4,6,1,28,1,15,16,12
01:58:55,8,2,4,6,2,23,2,7,9,14
01:59:11,9,3,3,6,3,26,3,7,10,16
01:59:19,9,3,3,6,3,24,2,7,9,15
01:59:27,9,2,4,6,3,26,2,9,11,15
02:00:56,10,2,4,6,4,19,1,5,6,13
20:12:39,12,4,2,6,6,23,3,11,14,9
01:58:47,8,2,4,6,2,21,2,6,8,13
09:44:23,11,2,4,6,5,26,4,11,15,11
22:23:59,13,0,6,6,7,24,1,11,12,12
11:28:56,11,2,4,6,5,16,3,4,7,9
11:29:04,11,2,4,6,5,18,3,5,8,10
22:35:11,10,5,1,6,4,22,5,10,15,7
22:35:19,9,5,1,6,3,26,5,11,16,10
22:35:27,10,5,1,6,4,28,4,12,16,12
22:35:35,10,5,1,6,4,27,4,13,17,10
22:35:43,11,5,1,6,5,25,4,12,16,9
22:39:11,7,1,5,6,1,27,4,12,16,11
22:27:03,10,2,4,6,4,20,2,9,11,9
22:27:11,11,2,4,6,5,23,4,9,13,10
11:26:23,10,4,2,6,4,20,2,8,10,10
06:24:56,7,1,5,6,1,24,5,7,12,12
06:25:04,7,1,5,6,1,24,4,7,11,13
06:25:20,7,1,5,6,1,28,4,11,15,13
15:50:56,8,1,5,6,2,22,5,7,12,10
15:51:12,8,3,3,6,2,23,5,8,13,10
15:51:28,8,2,4,6,2,19,4,7,11,8
15:51:36,8,1,5,6,2,18,3,8,11,7
20:50:23,8,3,3,6,2,14,1,7,8,6
20:48:47,11,1,5,6,5,20,3,8,11,9
15:46:39,6,2,4,6,0,27,3,14,17,10
15:45:51,9,3,3,6,3,23,2,10,12,11
15:46:31,8,2,4,6,2,29,4,15,19,10
06:29:52,7,2,4,6,1,20,2,11,13,7
06:30:00,9,3,3,6,3,24,3,13,16,8
06:31:12,8,2,4,6,2,33,8,14,22,11
06:31:20,8,2,4,6,2,33,8,14,22,11
06:27:43,14,3,3,6,8,25,3,9,12,13
15:43:28,11,2,4,6,5,28,1,19,20,8
07:20:47,9,2,4,6,3,18,5,6,11,7
07:20:56,9,2,4,6,3,18,5,6,11,7
23:21:28,7,1,5,6,1,16,1,10,11,5
22:30:15,9,4,2,6,3,21,4,8,12,9
22:35:04,10,5,1,6,4,21,5,10,15,6
20:18:40,9,2,4,6,3,23,0,13,13,10
20:18:48,9,2,4,6,3,24,0,13,13,11
20:18:56,8,2,4,6,2,21,0,11,11,10
01:56:47,8,4,2,6,2,15,1,2,3,12
01:56:56,8,4,2,6,2,15,1,3,4,11
20:21:04,10,0,6,6,4,18,3,8,11,7
09:44:56,12,1,5,6,6,24,5,10,15,9
09:45:04,13,1,5,6,7,21,3,9,12,9
09:45:12,11,1,5,6,5,21,3,9,12,9
09:45:44,8,1,5,6,2,14,3,5,8,6
20:47:04,9,1,5,6,3,24,1,10,11,13
20:47:12,9,2,4,6,3,25,1,10,11,14
01:26:31,9,3,3,6,3,18,0,12,12,6
20:49:51,8,1,5,6,2,12,0,5,5,7
20:49:59,8,1,5,6,2,13,0,7,7,6
20:50:15,8,3,3,6,2,14,1,7,8,6
09:44:15,11,3,3,6,5,28,4,13,17,11
01:55:35,9,2,4,6,3,22,1,7,8,14
01:55:43,9,2,4,6,3,21,1,6,7,14
01:56:07,9,4,2,6,3,23,1,6,7,16
12:41:44,12,4,2,6,6,23,5,8,13,10
12:42:08,12,4,2,6,6,22,5,8,13,9
12:42:16,11,4,2,6,5,23,4,8,12,11
23:19:44,9,2,4,6,3,20,1,7,8,12
23:20:00,10,1,5,6,4,19,1,6,7,12
22:42:39,14,2,4,6,8,16,0,5,5,11
11:26:15,10,4,2,6,4,22,2,9,11,11
11:07:12,10,3,3,6,4,21,4,5,9,12
11:07:52,7,3,3,6,1,15,3,4,7,8
12:45:51,9,4,2,6,3,28,2,12,14,14
01:56:23,10,4,2,6,4,21,1,6,7,14
01:56:39,9,4,2,6,3,19,1,5,6,13
06:42:31,10,4,2,6,4,17,1,6,7,10
11:08:24,7,5,1,6,1,16,4,6,10,6
23:13:20,11,0,6,6,5,16,2,7,9,7
23:13:28,11,0,6,6,5,17,1,7,8,9
23:13:36,11,0,6,6,5,18,1,8,9,9
23:13:52,11,0,6,6,5,19,1,12,13,6
22:45:27,11,2,4,6,5,21,1,11,12,9
22:45:35,10,2,4,6,4,23,2,13,15,8
06:36:31,13,4,2,6,7,27,6,9,15,12
06:36:47,12,3,3,6,6,27,6,8,14,13
06:37:27,7,4,2,6,1,30,4,15,19,11
06:33:36,9,4,2,6,3,22,3,8,11,11
06:33:52,8,4,2,6,2,26,3,11,14,12
12:43:12,8,0,6,6,2,21,2,10,12,9
12:45:04,10,2,4,6,4,30,3,14,17,13
09:44:08,11,3,3,6,5,26,4,13,17,9
07:18:23,9,3,3,6,3,14,3,4,7,7
07:18:39,9,2,4,6,3,14,4,3,7,7
07:18:47,10,2,4,6,4,13,4,3,7,6
07:14:47,12,1,5,6,6,22,4,3,7,15
06:42:24,10,4,2,6,4,15,1,5,6,9
12:43:04,9,0,6,6,3,25,3,11,14,11
09:48:56,7,2,4,6,1,30,4,10,14,16
09:49:19,8,3,3,6,2,31,3,14,17,14
20:19:20,7,2,4,6,1,25,1,9,10,15
20:19:28,7,2,4,6,1,26,1,11,12,14
20:25:04,9,3,3,6,3,26,4,15,19,7
20:25:12,8,3,3,6,2,28,4,17,21,7
20:25:44,8,1,5,6,2,23,3,12,15,8
01:49:43,7,0,6,6,1,30,2,9,11,19
01:49:51,7,0,6,6,1,31,3,8,11,20
01:50:07,7,0,6,6,1,34,5,9,14,20
06:44:23,9,1,5,6,3,22,0,11,11,11
20:22:47,14,2,4,6,8,21,2,11,13,8
12:31:04,7,2,4,6,1,21,6,6,12,9
01:28:39,14,3,3,6,8,24,4,8,12,12
01:25:43,12,2,4,6,6,17,0,10,10,7
20:46:31,9,2,4,6,3,20,2,8,10,10
20:46:39,9,2,4,6,3,21,2,8,10,11
20:46:47,9,2,4,6,3,24,2,9,11,13
20:24:23,10,3,3,6,4,20,3,10,13,7
20:24:31,11,3,3,6,5,20,2,10,12,8
20:24:47,10,2,4,6,4,22,3,11,14,8
07:15:35,9,1,5,6,3,24,4,4,8,16
07:16:07,8,2,4,6,2,19,3,4,7,12
07:16:23,7,3,3,6,1,16,3,3,6,10
15:16:47,10,3,3,6,4,24,4,3,7,17
15:16:56,10,3,3,6,4,24,5,3,8,16
15:35:59,7,3,3,6,1,34,1,14,15,19
15:17:04,9,3,3,6,3,22,5,4,9,13
20:26:56,8,3,3,6,2,21,3,10,13,8
01:44:07,9,1,5,6,3,34,1,16,17,17
01:44:15,11,1,5,6,5,31,1,13,14,17
01:33:43,12,3,3,6,6,24,1,9,10,14
01:35:11,9,2,4,6,3,25,6,9,15,10
20:48:31,12,1,5,6,6,19,2,8,10,9
06:41:28,9,4,2,6,3,19,2,6,8,11
06:41:36,10,4,2,6,4,17,2,5,7,10
06:41:44,10,4,2,6,4,18,2,6,8,10
06:42:08,9,4,2,6,3,14,1,5,6,8
06:42:16,12,4,2,6,6,14,1,5,6,8
15:36:39,7,4,2,6,1,27,2,8,10,17
15:36:47,8,4,2,6,2,27,1,9,10,17
15:37:43,11,1,5,6,5,26,1,8,9,17
07:13:19,8,1,5,6,2,32,7,8,15,17
15:35:20,9,4,2,6,3,28,4,14,18,10
15:35:28,10,4,2,6,4,26,3,11,14,12
15:38:07,10,0,6,6,4,18,2,6,8,10
15:38:47,9,4,2,6,3,16,0,8,8,8
06:45:28,11,2,4,6,5,23,0,11,11,12
06:45:44,11,2,4,6,5,27,0,13,13,14
06:45:51,10,2,4,6,4,26,0,11,11,15
23:16:15,11,0,6,6,5,15,1,5,6,9
23:16:31,14,1,5,6,8,15,1,4,5,10
22:46:23,12,1,5,6,6,21,1,11,12,9
22:46:31,12,1,5,6,6,24,2,13,15,9
22:46:39,12,1,5,6,6,25,1,15,16,9
23:10:24,11,3,3,6,5,19,2,11,13,6
06:46:31,12,3,3,6,6,20,0,8,8,12
06:46:47,13,3,3,6,7,18,0,8,8,10
06:47:28,13,3,3,6,7,17,1,7,8,9
15:19:20,9,3,3,6,3,30,3,7,10,20
15:19:28,9,2,4,6,3,34,3,7,10,24
15:36:31,6,4,2,6,0,27,2,9,11,16
15:17:28,14,2,4,6,8,22,3,8,11,11
07:12:47,8,1,5,6,2,28,6,7,13,15
12:30:16,7,2,4,6,1,22,4,6,10,12
12:30:56,8,2,4,6,2,25,6,7,13,12
01:35:27,9,2,4,6,3,26,5,10,15,11
01:31:12,9,2,4,6,3,22,3,11,14,8
01:32:15,8,2,4,6,2,27,2,10,12,15
12:40:56,12,4,2,6,6,18,3,6,9,9
12:41:12,11,5,1,6,5,20,3,9,12,8
20:29:52,9,3,3,6,3,22,2,14,16,6
01:43:04,10,2,4,6,4,25,1,10,11,14
01:43:12,10,2,4,6,4,25,1,10,11,14
15:31:20,11,2,4,6,5,22,1,8,9,13
15:31:28,13,2,4,6,7,25,2,8,10,15
06:52:39,10,2,4,6,4,14,0,7,7,7
06:52:47,10,2,4,6,4,14,0,7,7,7
01:44:31,11,1,5,6,5,27,2,8,10,17
01:44:39,10,2,4,6,4,26,2,9,11,15
01:44:47,9,2,4,6,3,28,2,9,11,17
20:28:47,9,3,3,6,3,20,1,8,9,11
20:31:36,8,1,5,6,2,25,0,13,13,12
01:41:04,8,0,6,6,2,21,2,11,13,8
12:37:43,9,4,2,6,3,22,2,5,7,15
12:37:59,9,4,2,6,3,14,1,3,4,10
12:38:31,8,3,3,6,2,20,1,9,10,10
12:38:39,7,2,4,6,1,19,3,10,13,6
12:39:27,11,2,4,6,5,30,9,10,19,11
06:47:20,14,3,3,6,8,16,1,7,8,8
15:32:08,13,2,4,6,7,21,0,8,8,13
15:32:23,10,2,4,6,4,23,1,8,9,14
15:32:31,8,2,4,6,2,24,1,9,10,14
15:20:31,8,1,5,6,2,28,2,9,11,17
15:20:39,7,1,5,6,1,31,3,9,12,19
07:08:56,9,4,2,6,3,23,5,9,14,9
07:09:12,9,3,3,6,3,20,4,9,13,7
07:09:20,9,3,3,6,3,19,4,8,12,7
07:09:36,10,3,3,6,4,21,4,7,11,10
07:09:43,12,3,3,6,6,22,5,7,12,10
07:09:51,12,3,3,6,6,22,5,7,12,10
15:20:00,8,2,4,6,2,30,1,6,7,23
06:49:04,11,1,5,6,5,20,2,9,11,9
06:50:23,7,2,4,6,1,16,6,5,11,5
06:50:31,7,3,3,6,1,15,6,4,10,5
06:50:39,6,3,3,6,0,15,6,4,10,5
15:27:19,8,2,4,6,2,20,4,5,9,11
06:55:44,10,2,4,6,4,24,3,8,11,13
01:37:51,10,2,4,6,4,27,3,11,14,13
01:37:59,10,2,4,6,4,24,2,11,13,11
01:35:19,9,2,4,6,3,23,5,8,13,10
20:43:20,10,1,5,6,4,22,4,12,16,6
20:44:24,13,2,4,6,7,23,1,9,10,13
20:44:40,13,2,4,6,7,18,0,9,9,9
12:31:12,9,2,4,6,3,20,6,6,12,8
12:31:20,9,2,4,6,3,23,7,6,13,10
09:56:47,12,1,5,6,6,33,1,9,10,23
09:56:56,12,1,5,6,6,34,2,9,11,23
09:57:04,11,1,5,6,5,31,2,9,11,20
12:39:35,11,2,4,6,5,27,7,9,16,11
06:55:52,10,2,4,6,4,26,3,9,12,14
06:56:00,10,2,4,6,4,22,3,9,12,10
06:58:15,7,1,5,6,1,22,3,4,7,15
06:58:23,7,1,5,6,1,24,3,4,7,17
06:58:31,6,1,5,6,0,24,3,3,6,18
06:58:39,8,1,5,6,2,23,3,3,6,17
06:54:31,11,3,3,6,5,13,3,4,7,6
06:55:04,10,3,3,6,4,17,2,6,8,9
15:25:59,8,2,4,6,2,21,4,6,10,11
15:27:11,11,2,4,6,5,19,4,5,9,10
22:43:20,8,1,5,6,2,23,0,10,10,13
22:43:28,9,2,4,6,3,23,0,10,10,13
23:08:32,9,1,5,6,3,25,2,12,14,11
23:10:00,12,3,3,6,6,26,4,14,18,8
11:10:32,15,2,4,6,9,16,3,6,9,7
11:25:12,12,5,1,6,6,27,2,11,13,14
11:25:20,11,5,1,6,5,22,2,8,10,12
11:25:36,12,4,2,6,6,22,2,9,11,11
07:07:20,9,2,4,6,3,32,6,8,14,18
07:07:28,11,2,4,6,5,31,6,8,14,17
07:07:52,12,3,3,6,6,32,7,10,17,15
07:07:59,11,3,3,6,5,31,7,10,17,14
07:03:59,10,2,4,6,4,23,4,10,14,9
07:04:07,12,2,4,6,6,26,4,13,17,9
06:59:51,10,3,3,6,4,25,3,9,12,13
06:59:59,11,3,3,6,5,27,3,10,13,14
07:00:07,12,3,3,6,6,28,4,10,14,14
06:56:07,8,2,4,6,2,21,3,8,11,10
06:56:15,7,2,4,6,1,21,3,8,11,10
15:27:27,9,2,4,6,3,16,3,5,8,8
07:01:43,11,4,2,6,5,25,3,7,10,15
15:23:28,14,4,2,6,8,29,4,14,18,11
15:23:36,12,4,2,6,6,29,5,13,18,11
15:23:44,10,4,2,6,4,31,5,11,16,15
22:59:03,8,1,5,6,2,18,1,6,7,11
22:55:12,14,4,2,6,8,17,1,6,7,10
22:57:27,8,2,4,6,2,17,2,7,9,8
22:56:56,11,1,5,6,5,22,1,8,9,13
22:57:59,9,2,4,6,3,15,2,5,7,8
11:14:47,13,3,3,6,7,14,2,3,5,9
23:04:23,10,2,4,6,4,21,1,6,7,14
07:02:07,11,3,3,6,5,25,4,6,10,15
22:54:31,8,4,2,6,2,19,2,7,9,10
22:54:39,8,4,2,6,2,19,2,7,9,10
22:54:56,8,4,2,6,2,19,2,6,8,11
11:22:32,9,0,6,6,3,28,7,8,15,13
11:22:39,9,0,6,6,3,28,7,8,15,13
11:22:56,8,0,6,6,2,28,8,9,17,11
11:24:08,7,2,4,6,1,29,4,9,13,16
11:12:24,11,3,3,6,5,22,2,11,13,9
18:06:00,10,1,5,6,4,29,2,14,16,13
23:04:39,10,2,4,6,4,18,1,6,7,11
23:02:08,11,2,4,6,5,26,4,9,13,13
22:57:35,7,2,4,6,1,19,2,7,9,10
23:03:52,11,2,4,6,5,19,0,7,7,12
11:15:20,12,3,3,6,6,15,3,3,6,9
15:21:04,8,0,6,6,2,32,4,10,14,18
15:21:36,11,2,4,6,5,19,5,5,10,9
22:48:23,10,1,5,6,4,17,3,5,8,9
07:01:51,10,3,3,6,4,26,4,6,10,16
07:01:59,11,3,3,6,5,26,4,6,10,16
20:36:08,7,3,3,6,1,16,1,8,9,7
20:36:15,6,3,3,6,0,16,1,7,8,8
20:36:23,7,3,3,6,1,16,1,7,8,8
23:03:28,11,0,6,6,5,23,1,8,9,14
23:03:44,12,1,5,6,6,19,0,6,6,13
23:00:00,10,3,2,5,5,32,4,13,17,15
22:57:04,8,1,4,5,3,22,1,8,9,13
22:56:47,10,1,4,5,5,22,1,9,10,12
22:55:51,11,3,2,5,6,20,0,7,7,13
22:55:43,14,3,2,5,9,20,0,7,7,13
22:59:19,10,1,4,5,5,21,0,7,7,14
22:57:11,8,1,4,5,3,21,2,7,9,12
07:03:35,9,1,4,5,4,23,4,8,12,11
07:03:27,9,1,4,5,4,20,3,7,10,10
07:03:19,8,1,4,5,3,23,3,8,11,12
23:06:56,8,2,3,5,3,21,0,7,7,14
23:07:04,9,2,3,5,4,18,0,6,6,12
23:07:12,7,3,2,5,2,18,0,6,6,12
22:53:51,8,1,4,5,3,21,2,9,11,10
22:53:59,8,1,4,5,3,20,2,8,10,10
11:22:47,6,0,5,5,1,26,8,8,16,10
11:23:04,6,0,5,5,1,27,8,8,16,11
11:23:28,6,1,4,5,1,27,6,9,15,12
11:23:44,5,1,4,5,0,27,5,10,15,12
11:23:52,5,1,4,5,0,27,4,10,14,13
11:24:00,6,1,4,5,1,27,5,9,14,13
11:12:47,8,1,4,5,3,23,3,11,14,9
11:09:36,10,2,3,5,5,14,2,6,8,6
11:09:52,10,3,2,5,5,13,1,5,6,7
22:48:31,9,1,4,5,4,15,3,5,8,7
22:49:35,7,3,2,5,2,20,2,10,12,8
15:25:43,8,1,4,5,3,17,3,6,9,8
15:25:51,7,1,4,5,2,20,4,6,10,10
06:56:39,7,0,5,5,2,23,3,8,11,12
06:56:47,8,0,5,5,3,24,3,9,12,12
15:23:12,9,3,2,5,4,30,5,13,18,12
15:23:51,8,3,2,5,3,32,5,12,17,15
15:24:39,12,3,2,5,7,27,5,7,12,15
15:24:47,14,3,2,5,9,23,5,7,12,11
15:24:56,14,3,2,5,9,19,4,6,10,9
06:58:47,7,1,4,5,2,24,4,5,9,15
15:25:35,8,1,4,5,3,17,3,6,9,8
07:06:15,10,3,2,5,5,25,3,9,12,13
07:06:23,9,3,2,5,4,26,3,9,12,14
07:06:31,9,3,2,5,4,28,3,9,12,16
07:06:39,9,3,2,5,4,27,3,8,11,16
07:06:56,7,2,3,5,2,32,4,10,14,18
15:30:56,10,1,4,5,5,29,1,11,12,17
15:31:04,10,2,3,5,5,25,2,9,11,14
15:31:12,8,2,3,5,3,23,1,8,9,14
15:31:36,10,2,3,5,5,24,1,9,10,14
06:51:28,9,2,3,5,4,14,2,5,7,7
06:52:32,9,1,4,5,4,15,0,8,8,7
15:32:15,11,2,3,5,6,21,0,7,7,14
15:20:23,8,1,4,5,3,30,2,9,11,19
07:08:31,10,3,2,5,5,26,6,9,15,11
07:08:47,9,3,2,5,4,26,6,9,15,11
15:28:23,10,3,2,5,5,19,3,6,9,10
15:29:04,11,2,3,5,6,28,4,11,15,13
15:29:12,8,2,3,5,3,27,3,11,14,13
06:54:23,9,2,3,5,4,13,3,4,7,6
06:55:12,10,2,3,5,5,18,2,7,9,9
06:55:20,10,2,3,5,5,22,3,8,11,11
06:48:23,7,0,5,5,2,20,1,9,10,10
06:48:47,9,1,4,5,4,21,1,10,11,10
06:48:56,10,1,4,5,5,17,1,8,9,8
06:45:12,10,1,4,5,5,21,0,11,11,10
06:45:20,11,1,4,5,6,24,0,12,12,12
07:11:04,12,3,2,5,7,22,3,9,12,10
07:11:51,9,2,3,5,4,22,3,7,10,12
15:20:08,7,2,3,5,2,29,3,7,10,19
15:20:16,8,1,4,5,3,29,3,8,11,18
15:33:44,10,2,3,5,5,22,1,9,10,12
06:49:59,9,2,3,5,4,15,5,4,9,6
06:50:07,7,2,3,5,2,16,5,4,9,7
06:50:15,7,2,3,5,2,14,5,4,9,5
15:33:52,12,2,3,5,7,22,0,10,10,12
15:33:59,13,2,3,5,8,21,1,7,8,13
15:34:07,13,2,3,5,8,20,2,6,8,12
06:41:20,8,4,1,5,3,17,1,7,8,9
15:37:27,13,2,3,5,8,33,1,9,10,23
06:42:39,9,4,1,5,4,19,1,9,10,9
06:44:31,8,1,4,5,3,21,0,12,12,9
06:45:59,8,2,3,5,3,25,0,10,10,15
06:46:07,9,2,3,5,4,23,0,9,9,14
15:17:12,6,3,2,5,1,21,4,6,10,11
15:17:20,10,3,2,5,5,23,4,8,12,11
15:17:36,13,1,4,5,8,23,4,11,15,8
15:18:24,8,1,4,5,3,21,2,10,12,9
15:18:32,9,1,4,5,4,20,2,8,10,10
07:13:27,8,1,4,5,3,33,8,8,16,17
15:34:56,7,3,2,5,2,27,4,10,14,13
15:35:04,7,2,3,5,2,24,3,11,14,10
15:35:12,7,2,3,5,2,24,3,11,14,10
15:35:36,9,3,2,5,4,25,1,10,11,14
07:18:07,10,2,3,5,5,12,2,4,6,6
07:18:31,7,2,3,5,2,14,4,3,7,7
07:14:39,11,1,4,5,6,25,6,5,11,14
06:38:23,6,3,2,5,1,24,5,9,14,10
