['Time', '0: 1949-08-15', '1: 1952-01-21', '2: 1953-04-18', '3: 1953-06-25', '4: 1953-09-12', '5: 1956-08-23', '6: 1957-08-03', '7: 1957-11-27', '8: 1958-11-04', '9: 1960-11-25', '10: 1963-08-07', '11: 1963-08-09', '12: 1963-11-22', '13: 1964-06-15', '14: 1957-11-15', '15: 1968-03-15', '16: 1968-06-05', '17: 1968-10-20', '18: 1975-03-15', '19: 1994-05-20', 'Count']
['23:57:52', "(Jupiter,69.433,(r)) (H1,279.555,(c)) (150-quincunx,7')\n(H10,234.604,(r)) (Mercury,84.534,(c)) (150-quincunx,4')", '1', "(Sun,124.421,(r)) (H7,154.248,(p)) (30-semisextile,10')\n(Mean_Node,45.995,(p)) (H10,256.068,(p)) (150-quincunx,4')", "(Sun,124.421,(r)) (H7,154.528,(p)) (30-semisextile,6')", '4', "(Pluto,108.988,(p)) (H10,258.929,(p)) (150-quincunx,4')", "(H1,301.874,(r)) (Mars,181.987,(p)) (trine,7')\n(H8,168.760,(r)) (Mean_Node,48.735,(c)) (trine,1')", "(H1,301.874,(r)) (Moon,1.366,(c)) (sextile,30')\n(Moon,1.366,(c)) (H1,271.354,(c)) (square,1')", "(Venus,80.928,(r)) (H10,260.792,(p)) (opposition,8')\n(Moon,42.607,(p)) (H1,342.707,(p)) (sextile,6')\n(Jupiter,69.433,(r)) (H10,204.357,(c)) (135-sesquisquare,5')\n(Venus,50.836,(c)) (H3,350.741,(c)) (sextile,6')", '9', "(H1,301.874,(r)) (Sun,91.958,(c)) (150-quincunx,5')\n(Mean_Node,49.053,(c)) (H4,19.093,(c)) (30-semisextile,2')", "(Saturn,264.690,(r)) (H4,84.791,(p)) (opposition,6')\n(Mean_Node,49.054,(c)) (H4,19.087,(c)) (30-semisextile,2')", "(Sun,124.421,(r)) (H8,214.537,(p)) (square,7')\n(H12,277.238,(r)) (Sun,157.404,(p)) (trine,10')\n(Neptune,151.357,(p)) (H5,106.356,(p)) (45-semisquare,0')", "(Pluto,108.358,(r)) (H9,243.435,(p)) (135-sesquisquare,5')", "(Uranus,11.336,(r)) (H1,341.211,(p)) (30-semisextile,7')\n(H1,301.874,(r)) (Moon,1.790,(c)) (sextile,5')\n(Moon,1.790,(c)) (H1,271.386,(c)) (square,24')", "(H9,207.269,(r)) (Moon,236.873,(c)) (30-semisextile,24')\n(Mercury,74.015,(c)) (H10,193.942,(c)) (trine,4')", "(Saturn,264.690,(r)) (H8,219.865,(p)) (45-semisquare,11')", '17', "(Sun,124.421,(r)) (H4,94.406,(p)) (30-semisextile,1')\n(Saturn,264.690,(r)) (H12,324.660,(p)) (sextile,2')", "(Pluto,108.358,(r)) (H12,348.471,(p)) (trine,7')\n(H12,277.238,(r)) (Sun,187.141,(p)) (square,6')\n(Sun,187.141,(p)) (H8,247.002,(p)) (sextile,8')\n(Saturn,264.690,(r)) (H12,219.616,(c)) (45-semisquare,4')", 34]
['11:05:36', "(Jupiter,72.729,(p)) (H9,27.688,(p)) (45-semisquare,2')", "(Mean_Node,48.417,(c)) (H10,18.414,(c)) (30-semisextile,0')", "(H10,42.074,(r)) (Sun,102.225,(c)) (sextile,9')", "(H10,42.074,(r)) (Sun,102.048,(c)) (sextile,2')", '4', "(Mean_Node,48.660,(c)) (H8,318.831,(c)) (square,10')", '6', "(Venus,113.384,(p)) (H4,248.233,(p)) (135-sesquisquare,9')\n(Mean_Node,48.727,(c)) (H5,228.579,(c)) (opposition,9')", '8', '9', "(Mean_Node,47.227,(r)) (H5,287.059,(p)) (trine,10')\n(Mean_Node,45.425,(p)) (H1,165.497,(p)) (trine,4')", "(Pluto,108.370,(r)) (H12,138.350,(p)) (30-semisextile,1')\n(Mean_Node,47.227,(r)) (H5,287.063,(p)) (trine,10')\n(Mean_Node,45.425,(p)) (H7,345.501,(p)) (sextile,5')", "(Mean_Node,47.227,(r)) (H5,287.297,(p)) (trine,4')\n(Sun,124.864,(r)) (H12,79.848,(c)) (45-semisquare,1')\n(Saturn,266.842,(c)) (H5,221.715,(c)) (45-semisquare,8')", "(Uranus,10.586,(p)) (H9,40.450,(p)) (30-semisextile,8')\n(Pluto,109.149,(p)) (H12,139.006,(p)) (30-semisextile,9')", "(Uranus,11.332,(r)) (H1,161.374,(p)) (150-quincunx,3')", '15', "(Mean_Node,47.227,(r)) (H10,77.164,(p)) (30-semisextile,4')\n(H8,342.287,(r)) (Sun,162.249,(p)) (opposition,2')\n(H10,42.074,(r)) (Sun,162.249,(p)) (trine,10')\n(Neptune,150.129,(r)) (H10,0.017,(c)) (150-quincunx,7')\n(H10,42.074,(r)) (Saturn,267.176,(c)) (135-sesquisquare,6')", '17', "(Pluto,109.329,(p)) (H8,19.256,(p)) (square,4')\n(H12,111.239,(r)) (Sun,81.328,(c)) (30-semisextile,5')", "(Sun,187.596,(p)) (H1,187.441,(p)) (conjunction,9')", 26]
['17:54:24', "(Jupiter,69.566,(r)) (H10,159.731,(p)) (square,10')\n(H1,220.998,(r)) (Mercury,160.863,(p)) (sextile,8')\n(H1,220.998,(r)) (Uranus,10.995,(p)) (150-quincunx,0')\n(Moon,295.123,(p)) (H10,159.731,(p)) (135-sesquisquare,23')\n(Uranus,10.995,(p)) (H1,235.998,(p)) (135-sesquisquare,0')\n(Moon,25.276,(r)) (H1,205.254,(c)) (opposition,1')\n(Moon,25.276,(r)) (H9,85.243,(c)) (sextile,2')", "(Jupiter,73.102,(p)) (H5,13.098,(p)) (sextile,0')", "(Jupiter,73.266,(p)) (H10,163.391,(p)) (square,7')", '3', '4', "(Sun,151.123,(p)) (H1,241.139,(p)) (square,1')\n(Neptune,151.116,(p)) (H1,241.139,(p)) (square,1')\n(Mean_Node,47.212,(r)) (H8,47.084,(c)) (conjunction,8')", "(Saturn,264.654,(r)) (H12,174.567,(c)) (square,5')\n(Mean_Node,48.695,(c)) (H1,198.796,(c)) (150-quincunx,6')", "(Venus,81.743,(r)) (H4,291.689,(c)) (150-quincunx,3')\n(H1,220.998,(r)) (Moon,11.145,(c)) (150-quincunx,9')\n(H5,352.363,(r)) (Venus,52.446,(c)) (sextile,5')\n(Mean_Node,48.712,(c)) (H1,198.537,(c)) (150-quincunx,11')", "(H3,283.970,(r)) (Jupiter,73.958,(p)) (150-quincunx,1')", "(H4,319.695,(r)) (Mars,184.595,(p)) (135-sesquisquare,6')\n(Mean_Node,48.871,(c)) (H4,288.776,(c)) (trine,6')", "(Mars,186.336,(p)) (H1,246.223,(p)) (sextile,7')", "(Mars,186.339,(p)) (H7,66.227,(p)) (trine,7')\n(Mean_Node,49.014,(c)) (H12,169.137,(c)) (trine,7')", "(Mars,186.525,(p)) (H7,66.437,(p)) (trine,5')\n(Saturn,263.900,(p)) (H4,353.900,(p)) (square,0')\n(Mean_Node,49.029,(c)) (H12,168.877,(c)) (trine,9')", "(Mars,186.890,(p)) (H1,246.851,(p)) (sextile,2')\n(Uranus,11.329,(r)) (H9,71.434,(c)) (sextile,6')\n(Pluto,108.377,(r)) (H12,168.368,(c)) (sextile,1')\n(H9,103.970,(r)) (Mercury,74.112,(c)) (30-semisextile,9')", "(Uranus,11.329,(r)) (H9,131.261,(p)) (trine,4')\n(H9,103.970,(r)) (Jupiter,73.843,(p)) (30-semisextile,8')", "(Jupiter,69.566,(r)) (H1,249.605,(p)) (opposition,2')\n(Moon,187.031,(p)) (H9,141.722,(p)) (45-semisquare,19')\n(H9,103.970,(r)) (Mercury,73.925,(c)) (30-semisextile,3')", "(H12,199.221,(r)) (Pluto,109.224,(p)) (square,0')\n(H12,199.221,(r)) (Mean_Node,49.269,(c)) (150-quincunx,3')", "(Sun,162.888,(p)) (H5,27.715,(p)) (135-sesquisquare,10')\n(Jupiter,69.566,(r)) (H7,9.601,(c)) (sextile,2')", "(Sun,125.135,(r)) (H4,5.020,(p)) (trine,7')\n(Mars,164.810,(r)) (H7,74.799,(p)) (square,1')\n(H12,199.221,(r)) (Sun,169.106,(p)) (30-semisextile,7')\n(Pluto,109.333,(p)) (H8,109.494,(p)) (conjunction,10')\n(Mean_Node,44.796,(p)) (H7,74.799,(p)) (30-semisextile,0')\n(Sun,125.135,(r)) (H4,275.026,(c)) (150-quincunx,7')", "(Neptune,148.651,(c)) (H8,13.764,(c)) (135-sesquisquare,7')\n(Pluto,106.789,(c)) (H10,76.942,(c)) (30-semisextile,9')", 48]
['18:20:08', "(H10,146.323,(r)) (Uranus,11.353,(c)) (135-sesquisquare,2')", "(H7,46.031,(r)) (Mean_Node,46.021,(p)) (conjunction,1')", '2', '3', "(Sun,125.152,(r)) (H5,335.211,(c)) (150-quincunx,4')", "(H8,75.813,(r)) (Mean_Node,45.778,(p)) (30-semisextile,2')\n(Saturn,264.653,(r)) (H1,204.640,(c)) (sextile,1')\n(H10,146.323,(r)) (Saturn,266.295,(c)) (trine,2')", "(Saturn,264.653,(r)) (H10,174.660,(p)) (square,0')\n(Mean_Node,47.211,(r)) (H12,227.384,(p)) (opposition,10')\n(Mars,182.476,(p)) (H12,227.384,(p)) (45-semisquare,6')\n(Neptune,150.139,(r)) (H12,180.191,(c)) (30-semisextile,3')\n(H10,146.323,(r)) (Saturn,266.363,(c)) (trine,2')", "(Jupiter,69.570,(r)) (H5,24.436,(p)) (45-semisquare,8')\n(Moon,40.274,(p)) (H4,354.977,(p)) (45-semisquare,18')\n(H4,326.323,(r)) (Moon,11.381,(c)) (45-semisquare,3')", '8', "(Jupiter,69.570,(r)) (H1,249.461,(p)) (opposition,7')", "(Jupiter,74.494,(p)) (H5,29.355,(p)) (45-semisquare,8')\n(Mean_Node,49.013,(c)) (H1,198.968,(c)) (150-quincunx,3')", "(Mean_Node,45.409,(p)) (H8,105.404,(p)) (sextile,0')\n(Saturn,264.653,(r)) (H12,174.753,(c)) (square,6')\n(Mean_Node,49.013,(c)) (H7,18.963,(c)) (30-semisextile,3')", "(Saturn,264.653,(r)) (H12,174.492,(c)) (square,10')", "(Neptune,151.406,(p)) (H10,181.485,(p)) (30-semisextile,5')\n(Mercury,122.387,(r)) (H9,77.222,(c)) (45-semisquare,10')\n(Pluto,108.378,(r)) (H1,198.266,(c)) (square,7')", "(Moon,39.832,(p)) (H10,174.944,(p)) (135-sesquisquare,7')\n(H10,146.323,(r)) (Moon,11.814,(c)) (135-sesquisquare,30')", "(Jupiter,74.953,(p)) (H1,254.923,(p)) (opposition,2')", "(Mean_Node,45.154,(p)) (H1,255.093,(p)) (150-quincunx,4')\n(Neptune,150.139,(r)) (H1,195.009,(c)) (45-semisquare,8')\n(Saturn,267.154,(c)) (H8,42.197,(c)) (135-sesquisquare,3')\n(Pluto,107.376,(c)) (H10,107.498,(c)) (conjunction,7')", "(Mars,164.821,(r)) (H7,14.701,(c)) (150-quincunx,7')\n(Mean_Node,47.211,(r)) (H10,107.134,(c)) (sextile,5')", "(Sun,125.152,(r)) (H7,80.254,(p)) (45-semisquare,6')\n(Saturn,264.061,(p)) (H5,39.154,(p)) (135-sesquisquare,6')", "(H12,204.785,(r)) (Saturn,264.795,(p)) (sextile,1')", 36]
['05:50:30', "(H9,295.097,(r)) (Mercury,160.017,(p)) (135-sesquisquare,5')\n(Moon,18.644,(r)) (H1,48.680,(c)) (30-semisextile,2')", "(H7,252.945,(r)) (Jupiter,73.034,(p)) (opposition,5')", "(Sun,124.655,(r)) (H7,274.791,(p)) (150-quincunx,8')", "(Jupiter,69.477,(r)) (H10,294.596,(c)) (135-sesquisquare,7')", "(Jupiter,69.477,(r)) (H10,294.385,(c)) (135-sesquisquare,6')", "(H12,29.280,(r)) (Neptune,149.300,(c)) (trine,1')", "(H12,29.280,(r)) (Neptune,149.276,(c)) (trine,0')\n(Mean_Node,48.722,(c)) (H12,348.805,(c)) (sextile,5')", "(H5,168.378,(r)) (Moon,33.314,(p)) (135-sesquisquare,4')", '8', "(Mean_Node,47.239,(r)) (H4,107.379,(c)) (sextile,8')", '10', '11', "(Mars,164.499,(r)) (H4,104.490,(c)) (sextile,1')\n(Neptune,150.122,(r)) (H8,240.164,(c)) (square,3')\n(Saturn,266.858,(c)) (H7,206.724,(c)) (sextile,8')", "(Mercury,74.023,(c)) (H10,283.946,(c)) (150-quincunx,5')\n(Neptune,149.111,(c)) (H10,283.946,(c)) (135-sesquisquare,10')", "(Mercury,121.289,(r)) (H10,346.391,(p)) (135-sesquisquare,6')", '15', "(Neptune,151.533,(p)) (H1,106.605,(p)) (45-semisquare,4')\n(Saturn,264.678,(r)) (H8,234.824,(c)) (30-semisextile,9')", '17', "(Pluto,108.364,(r)) (H12,78.338,(p)) (30-semisextile,2')\n(H8,274.668,(r)) (Mean_Node,49.655,(c)) (135-sesquisquare,1')", "(Pluto,108.364,(r)) (H1,333.378,(c)) (135-sesquisquare,1')\n(Mean_Node,50.670,(c)) (H8,200.581,(c)) (150-quincunx,5')", 23]
['13:33:04', '0', "(Mars,150.997,(c)) (H5,271.052,(c)) (trine,3')", '2', '3', '4', "(H10,77.671,(r)) (Pluto,107.671,(c)) (30-semisextile,0')\n(Neptune,149.308,(c)) (H12,119.384,(c)) (30-semisextile,5')", "(H10,77.671,(r)) (Pluto,107.646,(c)) (30-semisextile,1')", "(Mean_Node,45.721,(p)) (H5,315.762,(p)) (square,2')", "(Uranus,11.331,(r)) (H1,191.322,(p)) (opposition,1')\n(Mercury,76.343,(c)) (H3,196.367,(c)) (trine,1')\n(Uranus,11.251,(c)) (H1,146.072,(c)) (135-sesquisquare,11')", "(Mean_Node,47.222,(r)) (H4,227.277,(c)) (opposition,3')", "(Mars,164.698,(r)) (H1,194.749,(p)) (30-semisextile,3')\n(Mean_Node,47.222,(r)) (H4,287.191,(p)) (trine,2')\n(Sun,124.962,(r)) (H5,259.953,(c)) (135-sesquisquare,1')", "(Mars,164.698,(r)) (H7,14.753,(p)) (150-quincunx,3')\n(Mean_Node,47.222,(r)) (H4,287.196,(p)) (trine,2')", "(Neptune,150.133,(r)) (H7,14.959,(p)) (135-sesquisquare,10')", '13', "(Uranus,10.783,(p)) (H1,190.620,(p)) (opposition,10')", "(Mercury,121.967,(r)) (H9,76.965,(p)) (45-semisquare,0')\n(Jupiter,69.534,(r)) (H10,39.627,(c)) (30-semisextile,6')", "(Pluto,108.373,(r)) (H1,198.200,(p)) (square,10')\n(Saturn,263.937,(p)) (H12,173.909,(p)) (square,2')\n(Pluto,108.373,(r)) (H1,138.300,(c)) (30-semisextile,4')", "(Mars,164.698,(r)) (H5,254.790,(c)) (square,6')", "(H5,291.470,(r)) (Sun,81.426,(c)) (150-quincunx,3')\n(Saturn,267.668,(c)) (H7,312.809,(c)) (45-semisquare,8')", "(H12,142.525,(r)) (Sun,187.696,(p)) (45-semisquare,10')\n(Mean_Node,43.789,(p)) (H10,133.885,(p)) (square,6')\n(Mean_Node,47.222,(r)) (H8,317.176,(c)) (square,3')", 27]
['07:29:44', '0', "(Jupiter,69.489,(r)) (H7,294.672,(p)) (135-sesquisquare,11')", "(Sun,124.721,(r)) (H5,169.540,(c)) (45-semisquare,11')", '3', "(Mean_Node,45.958,(p)) (H5,225.905,(p)) (opposition,3')", "(Mean_Node,47.235,(r)) (H8,272.394,(c)) (135-sesquisquare,10')\n(H8,296.248,(r)) (Saturn,266.328,(c)) (30-semisextile,5')", "(Mars,164.542,(r)) (H10,314.681,(c)) (150-quincunx,8')\n(Saturn,264.675,(r)) (H12,24.500,(c)) (trine,10')", '7', "(Jupiter,73.907,(p)) (H3,163.805,(p)) (square,6')\n(H1,96.779,(r)) (Sun,96.793,(c)) (conjunction,1')", "(H4,164.275,(r)) (Jupiter,74.147,(p)) (square,8')", '10', "(H5,199.179,(r)) (Pluto,109.131,(p)) (square,3')\n(Pluto,109.131,(p)) (H4,199.050,(p)) (square,5')", "(Mean_Node,47.235,(r)) (H12,92.133,(p)) (45-semisquare,6')\n(H5,199.179,(r)) (Pluto,109.136,(p)) (square,3')", "(H1,96.779,(r)) (Mars,186.610,(p)) (square,10')\n(H9,317.675,(r)) (Mercury,182.657,(p)) (135-sesquisquare,1')\n(Mercury,182.657,(p)) (H12,92.598,(p)) (square,4')\n(Mars,164.542,(r)) (H12,14.483,(c)) (150-quincunx,4')", "(Jupiter,73.790,(p)) (H1,118.963,(p)) (45-semisquare,10')", "(Uranus,11.076,(c)) (H1,56.077,(c)) (45-semisquare,0')", '16', '17', "(Neptune,150.124,(r)) (H4,210.148,(p)) (sextile,1')", "(Saturn,264.675,(r)) (H1,144.779,(p)) (trine,6')\n(Mean_Node,47.235,(r)) (H8,347.194,(p)) (sextile,2')\n(Saturn,264.771,(p)) (H1,144.779,(p)) (trine,0')", 24]
['03:02:56', '0', "(Jupiter,73.018,(p)) (H10,298.009,(p)) (135-sesquisquare,1')\n(Mean_Node,47.245,(r)) (H10,257.089,(c)) (150-quincunx,9')", "(H7,194.944,(r)) (Mars,149.990,(c)) (45-semisquare,3')", "(Mars,164.427,(r)) (H10,299.275,(p)) (135-sesquisquare,9')\n(Mars,179.443,(p)) (H10,299.275,(p)) (trine,10')\n(H7,194.944,(r)) (Mars,149.879,(c)) (45-semisquare,4')", "(Mars,164.427,(r)) (H10,299.467,(p)) (135-sesquisquare,2')\n(Mars,179.581,(p)) (H10,299.467,(p)) (trine,7')", "(Sun,124.544,(r)) (H8,259.473,(p)) (135-sesquisquare,4')\n(Saturn,263.912,(p)) (H1,53.798,(p)) (150-quincunx,7')\n(Saturn,266.341,(c)) (H12,296.504,(c)) (30-semisextile,10')", "(H10,277.931,(r)) (Sun,97.811,(c)) (opposition,7')", "(Moon,3.033,(c)) (H5,92.517,(c)) (square,31')", "(Uranus,11.335,(r)) (H1,56.378,(p)) (45-semisquare,3')", '9', '10', "(Mean_Node,45.443,(p)) (H12,15.462,(p)) (30-semisextile,1')\n(Pluto,107.481,(c)) (H7,137.618,(c)) (30-semisextile,8')\n(Mean_Node,49.047,(c)) (H12,288.882,(c)) (trine,10')", "(Mean_Node,47.245,(r)) (H7,137.189,(c)) (square,3')\n(Saturn,266.866,(c)) (H5,86.822,(c)) (opposition,3')", "(Saturn,263.900,(p)) (H10,309.048,(p)) (45-semisquare,9')\n(Neptune,151.383,(p)) (H12,16.563,(p)) (135-sesquisquare,11')", "(Uranus,11.335,(r)) (H9,281.491,(p)) (square,9')\n(H9,256.744,(r)) (Moon,31.329,(p)) (135-sesquisquare,25')\n(Uranus,11.335,(r)) (H1,326.481,(c)) (45-semisquare,9')\n(Uranus,11.335,(r)) (H10,251.498,(c)) (trine,10')\n(H9,256.744,(r)) (Mercury,76.685,(c)) (opposition,4')", "(H1,14.944,(r)) (Jupiter,74.893,(p)) (sextile,3')\n(Uranus,11.072,(c)) (H1,310.941,(c)) (sextile,8')", '16', "(H7,194.944,(r)) (Jupiter,74.950,(p)) (trine,0')", "(Neptune,150.118,(r)) (H12,30.005,(p)) (trine,7')\n(Mars,193.492,(p)) (H7,253.517,(p)) (sextile,1')\n(Pluto,108.362,(r)) (H8,168.361,(c)) (sextile,0')", "(Sun,124.544,(r)) (H10,214.588,(c)) (square,3')", 33]
['05:54:24', "(H10,319.193,(r)) (Moon,289.164,(p)) (30-semisextile,2')", "(Sun,124.657,(r)) (H7,274.634,(p)) (150-quincunx,1')\n(Mean_Node,46.048,(p)) (H5,196.207,(p)) (150-quincunx,10')", '2', "(Jupiter,73.225,(p)) (H10,343.078,(p)) (square,9')\n(Mars,164.501,(r)) (H7,224.526,(c)) (sextile,1')", "(Jupiter,73.254,(p)) (H10,343.293,(p)) (square,2')", "(H12,30.591,(r)) (Sun,150.642,(p)) (trine,3')\n(Saturn,264.678,(r)) (H1,39.819,(c)) (135-sesquisquare,8')", "(Mean_Node,47.239,(r)) (H10,347.160,(p)) (sextile,5')", "(Jupiter,69.477,(r)) (H1,99.349,(p)) (30-semisextile,8')\n(Venus,81.198,(r)) (H4,111.199,(c)) (30-semisextile,0')\n(H4,139.193,(r)) (Moon,4.583,(c)) (135-sesquisquare,23')", "(Venus,81.198,(r)) (H3,141.213,(p)) (sextile,1')\n(H1,73.980,(r)) (Jupiter,73.899,(p)) (conjunction,5')", "(H4,139.193,(r)) (Mars,184.273,(p)) (45-semisquare,5')\n(Jupiter,63.211,(c)) (H1,33.165,(c)) (30-semisextile,3')\n(Jupiter,63.211,(c)) (H4,108.288,(c)) (45-semisquare,5')", '10', '11', '12', "(Mars,164.501,(r)) (H1,104.419,(p)) (sextile,5')\n(H10,319.193,(r)) (Pluto,109.145,(p)) (150-quincunx,3')\n(Saturn,263.901,(p)) (H10,353.963,(p)) (square,4')\n(H1,73.980,(r)) (Mercury,74.023,(c)) (conjunction,3')", "(Jupiter,69.477,(r)) (H1,99.323,(p)) (30-semisextile,9')\n(Moon,32.912,(p)) (H10,347.443,(p)) (45-semisquare,28')", "(Uranus,11.334,(r)) (H10,281.240,(c)) (square,6')\n(H1,73.980,(r)) (Mercury,73.981,(c)) (conjunction,0')\n(Uranus,11.075,(c)) (H10,281.240,(c)) (square,10')", "(Mean_Node,47.239,(r)) (H1,107.410,(p)) (sextile,10')\n(H10,319.193,(r)) (Pluto,109.216,(p)) (150-quincunx,1')", "(Sun,124.657,(r)) (H5,214.489,(p)) (square,10')", "(Sun,124.657,(r)) (H4,184.530,(p)) (sextile,8')\n(Pluto,109.325,(p)) (H12,79.289,(p)) (30-semisextile,2')\n(Sun,124.657,(r)) (H4,94.547,(c)) (30-semisextile,7')\n(Saturn,264.678,(r)) (H12,324.861,(c)) (sextile,11')\n(Mean_Node,49.654,(c)) (H4,94.547,(c)) (45-semisquare,6')", '19', 34]
['01:39:50', '0', "(Mean_Node,46.057,(p)) (H7,196.041,(p)) (150-quincunx,1')", "(Jupiter,69.446,(r)) (H10,279.586,(p)) (150-quincunx,8')", '3', '4', '5', "(Saturn,264.686,(r)) (H1,24.547,(p)) (trine,8')\n(Sun,124.488,(r)) (H12,274.572,(c)) (150-quincunx,5')", "(H4,78.787,(r)) (Mean_Node,48.748,(c)) (30-semisextile,2')", "(H1,339.068,(r)) (Venus,114.016,(p)) (135-sesquisquare,3')\n(Moon,350.307,(c)) (H10,230.565,(c)) (trine,15')", "(Mars,164.392,(r)) (H1,29.427,(p)) (135-sesquisquare,2')\n(Jupiter,69.446,(r)) (H1,294.408,(c)) (135-sesquisquare,2')", '10', "(Pluto,108.360,(r)) (H4,108.358,(p)) (conjunction,0')\n(Mean_Node,45.446,(p)) (H12,345.386,(p)) (sextile,4')", '12', "(Pluto,109.142,(p)) (H10,289.082,(p)) (opposition,4')\n(Neptune,150.116,(r)) (H9,195.244,(c)) (45-semisquare,8')", '14', "(Jupiter,69.446,(r)) (H1,39.572,(p)) (30-semisextile,8')", "(Neptune,149.021,(c)) (H8,149.122,(c)) (conjunction,6')", '17', "(Pluto,108.360,(r)) (H7,228.505,(p)) (trine,9')\n(Sun,168.450,(p)) (H7,228.505,(p)) (sextile,3')\n(Saturn,264.045,(p)) (H5,144.075,(p)) (trine,2')", "(Mean_Node,50.679,(c)) (H1,260.625,(c)) (150-quincunx,3')", 19]
['23:16:22', '0', '1', "(H10,224.305,(r)) (Mars,179.225,(p)) (45-semisquare,5')\n(H7,109.748,(r)) (Jupiter,64.780,(c)) (45-semisquare,2')", "(H10,224.305,(r)) (Mars,179.343,(p)) (45-semisquare,2')\n(H7,109.748,(r)) (Jupiter,64.741,(c)) (45-semisquare,0')", "(H10,224.305,(r)) (Mars,179.481,(p)) (45-semisquare,11')\n(H7,109.748,(r)) (Jupiter,64.695,(c)) (45-semisquare,3')", "(Neptune,150.112,(r)) (H8,120.018,(c)) (30-semisextile,6')", '6', '7', "(Uranus,10.772,(p)) (H1,325.899,(p)) (45-semisquare,8')", "(Mars,184.096,(p)) (H5,93.941,(p)) (square,9')\n(Sun,124.393,(r)) (H1,259.365,(c)) (135-sesquisquare,2')", "(H4,44.305,(r)) (Jupiter,74.409,(p)) (30-semisextile,6')\n(H5,67.132,(r)) (Sun,157.093,(p)) (square,2')", "(Mars,164.330,(r)) (H12,299.459,(p)) (135-sesquisquare,8')\n(H8,154.108,(r)) (Pluto,109.124,(p)) (45-semisquare,1')", "(H8,154.108,(r)) (Pluto,109.130,(p)) (45-semisquare,1')\n(Mean_Node,45.436,(p)) (H4,75.438,(p)) (30-semisextile,0')", "(Pluto,109.140,(p)) (H1,333.978,(p)) (135-sesquisquare,10')\n(Saturn,266.919,(c)) (H12,236.856,(c)) (30-semisextile,4')", '14', "(Jupiter,69.428,(r)) (H1,339.556,(p)) (square,8')\n(Uranus,11.336,(r)) (H9,236.222,(p)) (135-sesquisquare,7')\n(Moon,176.290,(p)) (H9,236.222,(p)) (sextile,4')\n(Uranus,11.336,(r)) (H9,146.467,(c)) (135-sesquisquare,8')\n(Moon,236.527,(c)) (H9,146.467,(c)) (square,4')", "(Sun,124.393,(r)) (H10,259.245,(p)) (135-sesquisquare,9')\n(Sun,124.393,(r)) (H12,304.391,(p)) (opposition,0')\n(Pluto,109.211,(p)) (H10,259.245,(p)) (150-quincunx,2')\n(Mean_Node,47.253,(r)) (H10,182.394,(c)) (135-sesquisquare,8')", "(Sun,124.393,(r)) (H10,259.558,(p)) (135-sesquisquare,10')", "(Sun,124.393,(r)) (H8,214.296,(p)) (square,6')\n(Saturn,264.691,(r)) (H4,84.864,(p)) (opposition,10')\n(Saturn,264.691,(r)) (H4,354.729,(c)) (square,2')", '19', 31]
