['Time', '0: 1953-05-02', '1: 1955-02-27', '2: 1955-04-19', '3: 1955-05-05', '4: 1956-02-13', '5: 1961-05-25', '6: 1962-01-30', '7: 1967-06-09', '8: 1972-07-08', '9: 1972-12-24', '10: 1977-02-09', '11: 1978-06-15', '12: 1980-03-14', '13: 1992-08-20', '14: 1994-04-26', '15: 1995-11-04', 'Count']
['1935-11-14 03:07:52', '0', "(Venus,184.224,(r)) (H5,4.208,(d)) (opposition,1')\n(H10,132.730,(r)) (Mean_Node,267.786,(c)) (135-sesquisquare,3')", "(Venus,184.224,(r)) (H5,4.345,(d)) (opposition,7')\n(H10,132.730,(r)) (Mean_Node,267.660,(c)) (135-sesquisquare,4')", "(Venus,184.224,(r)) (H5,4.388,(d)) (opposition,10')", "(H5,345.239,(r)) (Venus,165.390,(c)) (opposition,9')", '5', "(H1,218.417,(r)) (Jupiter,218.417,(c)) (conjunction,0')\n(H4,312.730,(r)) (Moon,72.821,(c)) (trine,5')", '7', '8', "(Mercury,216.114,(r)) (H10,171.049,(d)) (45-semisquare,4')\n(H7,38.417,(r)) (Venus,218.482,(d)) (opposition,4')\n(H10,132.730,(r)) (Moon,132.694,(d)) (conjunction,2')", "(Moon,96.182,(r)) (H5,306.206,(c)) (150-quincunx,1')\n(Venus,184.224,(r)) (H4,274.172,(c)) (square,3')\n(H8,67.531,(r)) (Neptune,127.592,(c)) (sextile,4')", "(H7,38.417,(r)) (Jupiter,278.475,(d)) (trine,3')\n(Uranus,32.814,(r)) (H7,2.764,(c)) (30-semisextile,3')", '12', "(H10,132.730,(r)) (Pluto,177.728,(d)) (45-semisquare,0')", "(Pluto,117.362,(r)) (H1,267.370,(d)) (150-quincunx,1')\n(H4,312.730,(r)) (Uranus,342.697,(c)) (30-semisextile,2')", "(Saturn,333.541,(r)) (H8,123.600,(d)) (150-quincunx,4')\n(Mean_Node,285.458,(r)) (H10,195.539,(d)) (square,5')", 305]
['1935-11-14 02:31:04', "(Sun,230.790,(r)) (H10,140.792,(d)) (square,0')\n(Moon,95.845,(r)) (H10,140.792,(d)) (45-semisquare,3')\n(Jupiter,241.097,(r)) (H1,196.061,(c)) (45-semisquare,2')\n(H3,270.733,(r)) (Jupiter,225.791,(c)) (45-semisquare,4')", "(Mean_Node,285.460,(r)) (H10,105.629,(c)) (opposition,10')\n(H10,123.657,(r)) (Moon,78.610,(c)) (45-semisquare,3')", "(Mean_Node,285.460,(r)) (H10,105.502,(c)) (opposition,3')", "(Mean_Node,285.460,(r)) (H4,285.461,(c)) (conjunction,0')", "(H1,210.665,(r)) (Venus,165.751,(c)) (45-semisquare,5')", '5', "(H4,303.657,(r)) (Pluto,93.666,(c)) (150-quincunx,1')", '7', "(Pluto,117.362,(r)) (H8,27.374,(c)) (square,1')", "(Jupiter,241.097,(r)) (H7,61.256,(d)) (opposition,10')\n(H10,123.657,(r)) (Jupiter,273.623,(d)) (150-quincunx,2')", "(Moon,95.845,(r)) (H8,95.780,(d)) (conjunction,4')\n(Mean_Node,285.460,(r)) (H4,345.466,(d)) (sextile,0')\n(H8,59.453,(r)) (Saturn,14.503,(d)) (45-semisquare,3')", "(Moon,95.845,(r)) (H7,65.789,(d)) (30-semisextile,3')", '12', '13', "(Pluto,117.362,(r)) (H12,237.361,(d)) (trine,0')", '15', 258]
['1935-11-14 16:41:12', '0', "(Uranus,32.792,(r)) (H5,212.952,(d)) (opposition,10')", '2', '3', '4', "(Venus,184.774,(r)) (H4,184.629,(d)) (conjunction,9')\n(H4,157.387,(r)) (Mean_Node,307.417,(d)) (150-quincunx,2')", "(Moon,103.545,(r)) (H1,58.490,(c)) (45-semisquare,3')", "(H1,85.147,(r)) (Pluto,145.204,(d)) (sextile,3')", "(Neptune,166.428,(r)) (H10,16.507,(d)) (150-quincunx,5')", "(Mars,282.715,(r)) (H5,147.731,(c)) (135-sesquisquare,1')", "(H8,287.447,(r)) (Mars,317.499,(d)) (30-semisextile,3')\n(H4,157.387,(r)) (Mean_Node,247.382,(c)) (square,0')", "(H5,190.860,(r)) (Uranus,340.804,(c)) (150-quincunx,3')", "(Venus,184.774,(r)) (H5,139.811,(c)) (45-semisquare,2')", '13', "(Mean_Node,285.428,(r)) (H12,105.338,(d)) (opposition,5')\n(H8,287.447,(r)) (Mars,332.461,(d)) (45-semisquare,1')", '15', 146]
['1935-11-13 21:21:12', "(H3,198.215,(r)) (Moon,108.298,(d)) (square,5')\n(Jupiter,241.050,(r)) (H3,181.076,(c)) (sextile,2')", "(Mercury,215.743,(r)) (H5,245.822,(c)) (30-semisextile,5')", "(Mercury,215.743,(r)) (H5,245.686,(c)) (30-semisextile,3')", '3', "(Mars,282.103,(r)) (H5,282.225,(d)) (conjunction,7')\n(H4,230.730,(r)) (Moon,110.766,(d)) (trine,2')", '5', "(Mean_Node,285.471,(r)) (H4,255.383,(d)) (30-semisextile,5')\n(Moon,93.002,(r)) (H1,122.930,(c)) (30-semisextile,4')", "(Saturn,333.539,(r)) (H10,18.619,(c)) (45-semisquare,5')", "(Pluto,117.363,(r)) (H12,147.449,(d)) (30-semisextile,5')\n(H1,144.509,(r)) (Pluto,84.545,(c)) (sextile,2')", '9', '10', "(Mars,282.103,(r)) (H5,222.055,(c)) (sextile,3')", "(H1,144.509,(r)) (Mean_Node,324.614,(d)) (opposition,6')", "(Saturn,333.539,(r)) (H12,63.476,(c)) (square,4')", '14', '15', 179]
['1935-11-14 10:02:23', '0', "(Mars,282.504,(r)) (H7,162.425,(d)) (trine,5')\n(Mars,282.504,(r)) (H10,222.550,(c)) (sextile,3')\n(H10,241.243,(r)) (Sun,211.260,(c)) (30-semisextile,1')", '2', '3', '4', "(Mercury,216.557,(r)) (H7,171.466,(d)) (45-semisquare,5')", "(Jupiter,241.167,(r)) (H5,60.992,(c)) (opposition,10')\n(H1,316.405,(r)) (Moon,76.470,(c)) (trine,4')", '7', '8', "(Sun,231.105,(r)) (H5,51.085,(c)) (opposition,1')\n(H5,84.464,(r)) (Jupiter,204.397,(c)) (trine,4')", "(Saturn,333.545,(r)) (H12,333.552,(d)) (conjunction,0')", "(H5,84.464,(r)) (Moon,144.493,(d)) (sextile,2')\n(H7,136.405,(r)) (Uranus,76.478,(d)) (sextile,4')", '12', "(H1,316.405,(r)) (Mars,346.395,(d)) (30-semisextile,1')", '14', "(H1,316.405,(r)) (Sun,166.482,(c)) (150-quincunx,5')", 182]
['1935-11-14 13:10:31', "(Jupiter,241.196,(r)) (H10,301.258,(d)) (sextile,4')", '1', "(H7,203.899,(r)) (Venus,158.977,(c)) (45-semisquare,5')", "(Pluto,117.359,(r)) (H4,87.324,(c)) (30-semisextile,2')\n(H1,23.899,(r)) (Venus,158.918,(c)) (135-sesquisquare,1')\n(H5,130.015,(r)) (Mars,265.072,(c)) (135-sesquisquare,3')", '4', "(H4,104.995,(r)) (H3,105.110,(d)) (conjunction,7')\n(H7,203.899,(r)) (Pluto,143.850,(d)) (sextile,3')\n(Mercury,216.759,(r)) (H4,81.837,(c)) (135-sesquisquare,5')\n(H3,82.092,(r)) (Mean_Node,262.272,(c)) (opposition,11')", "(H5,130.015,(r)) (Mean_Node,310.160,(d)) (opposition,9')\n(Sun,231.237,(r)) (H4,81.216,(c)) (150-quincunx,1')\n(H4,104.995,(r)) (Venus,149.964,(c)) (45-semisquare,2')", "(Neptune,166.425,(r)) (H10,256.338,(c)) (square,5')", "(H10,284.995,(r)) (Uranus,74.990,(d)) (150-quincunx,0')\n(Moon,101.651,(r)) (H10,251.677,(c)) (150-quincunx,2')", "(Mean_Node,285.436,(r)) (H7,150.458,(c)) (135-sesquisquare,1')\n(H7,203.899,(r)) (Mars,248.917,(c)) (45-semisquare,1')", '10', '11', "(Venus,184.631,(r)) (H4,64.548,(c)) (trine,5')\n(H5,130.015,(r)) (Jupiter,189.962,(c)) (sextile,3')", '13', "(Mars,282.604,(r)) (H4,162.520,(d)) (trine,5')\n(H4,104.995,(r)) (Neptune,239.910,(d)) (135-sesquisquare,5')\n(Sun,231.237,(r)) (H4,51.098,(c)) (opposition,8')", "(Sun,231.237,(r)) (H12,276.288,(c)) (45-semisquare,3')", 274]
['1935-11-14 11:49:20', '0', '1', '2', "(Mars,282.561,(r)) (H9,222.501,(c)) (sextile,4')", '4', "(Uranus,32.800,(r)) (H4,62.815,(c)) (30-semisextile,1')", "(H4,86.256,(r)) (Venus,221.262,(d)) (135-sesquisquare,0')\n(H4,86.256,(r)) (Jupiter,266.279,(d)) (opposition,1')", '7', "(Uranus,32.800,(r)) (H12,2.717,(d)) (30-semisextile,5')\n(H1,353.911,(r)) (Neptune,218.960,(d)) (135-sesquisquare,3')\n(Neptune,166.424,(r)) (H8,166.493,(c)) (conjunction,4')", "(H5,109.489,(r)) (Mars,319.563,(d)) (150-quincunx,4')\n(Venus,184.576,(r)) (H7,124.499,(c)) (sextile,5')", "(Uranus,32.800,(r)) (H8,257.741,(d)) (135-sesquisquare,4')\n(H7,173.911,(r)) (Mars,323.964,(d)) (150-quincunx,3')\n(Venus,184.576,(r)) (H12,274.516,(c)) (square,4')", '11', "(H1,353.911,(r)) (Mercury,263.951,(d)) (square,2')", '13', "(Sun,231.180,(r)) (H4,141.142,(d)) (square,2')\n(Saturn,333.545,(r)) (H8,273.574,(d)) (sextile,2')\n(Venus,184.576,(r)) (H8,139.506,(c)) (45-semisquare,4')", "(Uranus,32.800,(r)) (H12,257.763,(c)) (135-sesquisquare,2')", 191]
['1935-11-14 05:19:04', "(H1,245.906,(r)) (Sun,245.777,(d)) (conjunction,8')\n(H1,245.906,(r)) (Sun,215.923,(c)) (30-semisextile,1')", '1', '2', '3', "(Moon,97.379,(r)) (H5,37.430,(d)) (sextile,3')\n(H1,245.906,(r)) (Mean_Node,305.932,(d)) (sextile,2')\n(H5,18.012,(r)) (Jupiter,257.987,(d)) (trine,1')", '5', '6', "(H10,167.049,(r)) (H3,347.107,(d)) (opposition,4')\n(H10,167.049,(r)) (Saturn,302.122,(c)) (135-sesquisquare,4')", "(Mean_Node,285.453,(r)) (H12,255.463,(d)) (30-semisextile,1')", "(H7,65.906,(r)) (Uranus,65.942,(d)) (conjunction,2')", "(Mars,282.355,(r)) (H7,102.408,(d)) (opposition,3')", "(Mercury,216.254,(r)) (H5,336.278,(c)) (trine,1')", "(Mean_Node,285.453,(r)) (H1,285.457,(d)) (conjunction,0')", "(Neptune,166.419,(r)) (H10,226.508,(d)) (sextile,5')", '14', '15', 219]
['1935-11-14 16:46:39', '0', "(Moon,103.594,(r)) (H7,283.477,(d)) (opposition,7')\n(H7,266.434,(r)) (Moon,86.421,(c)) (opposition,1')", "(Moon,103.594,(r)) (H7,283.596,(d)) (opposition,0')\n(H7,266.434,(r)) (Moon,86.293,(c)) (opposition,8')", "(Moon,103.594,(r)) (H1,103.633,(d)) (conjunction,2')\n(Venus,184.778,(r)) (H5,214.694,(d)) (30-semisextile,5')\n(H9,311.704,(r)) (Sun,251.644,(d)) (sextile,4')", "(H5,192.489,(r)) (Sun,252.407,(d)) (sextile,5')\n(H4,158.848,(r)) (Jupiter,218.866,(c)) (sextile,1')", "(H3,131.704,(r)) (Jupiter,266.745,(d)) (135-sesquisquare,2')", '6', "(H3,131.704,(r)) (Mercury,251.674,(d)) (trine,2')\n(Mercury,216.991,(r)) (H10,306.945,(c)) (square,3')", '8', "(H5,192.489,(r)) (Uranus,72.489,(d)) (trine,0')", "(Mars,282.717,(r)) (H5,237.632,(d)) (45-semisquare,5')", '11', "(Sun,231.388,(r)) (H5,141.318,(c)) (square,4')\n(H1,86.434,(r)) (Sun,176.498,(c)) (square,4')\n(H4,158.848,(r)) (Uranus,338.895,(c)) (opposition,3')", '13', '14', "(H8,288.653,(r)) (Sun,288.492,(d)) (conjunction,10')\n(H8,288.653,(r)) (Mars,333.636,(d)) (45-semisquare,1')", 300]
['1935-11-14 19:58:23', '0', "(Venus,184.908,(r)) (H10,49.979,(d)) (135-sesquisquare,4')\n(Mean_Node,285.421,(r)) (H5,225.506,(c)) (sextile,5')", "(Moon,105.311,(r)) (H5,225.359,(c)) (trine,3')\n(Mean_Node,285.421,(r)) (H5,225.359,(c)) (sextile,4')\n(H10,30.641,(r)) (Venus,165.720,(c)) (135-sesquisquare,5')", "(Moon,105.311,(r)) (H5,225.312,(c)) (trine,0')\n(H4,210.641,(r)) (Venus,165.676,(c)) (45-semisquare,2')", '4', '5', "(H1,127.990,(r)) (Mean_Node,307.871,(d)) (opposition,7')\n(Jupiter,241.258,(r)) (H1,106.250,(c)) (135-sesquisquare,0')", "(Mars,282.819,(r)) (H3,147.809,(c)) (135-sesquisquare,1')", "(Saturn,333.549,(r)) (H12,63.539,(c)) (square,1')\n(H8,331.149,(r)) (Saturn,301.236,(c)) (30-semisextile,5')", '9', '10', "(Moon,105.311,(r)) (H10,345.387,(c)) (trine,5')\n(Mean_Node,285.421,(r)) (H10,345.387,(c)) (sextile,2')", "(H4,210.641,(r)) (Uranus,345.673,(c)) (135-sesquisquare,2')", '13', "(H1,127.990,(r)) (Venus,128.126,(c)) (conjunction,8')", "(Moon,105.311,(r)) (H12,150.347,(d)) (45-semisquare,2')\n(Mean_Node,285.421,(r)) (H12,150.347,(d)) (135-sesquisquare,4')", 221]
['1935-11-14 12:45:59', "(H10,279.305,(r)) (Uranus,54.301,(d)) (135-sesquisquare,0')", "(Moon,101.429,(r)) (H7,221.354,(d)) (trine,4')\n(H5,123.626,(r)) (Mean_Node,303.653,(d)) (opposition,2')", "(H5,123.626,(r)) (Mean_Node,303.788,(d)) (opposition,10')\n(Mercury,216.733,(r)) (H10,261.711,(c)) (45-semisquare,1')", "(Pluto,117.359,(r)) (H4,117.258,(d)) (conjunction,6')\n(Mercury,216.733,(r)) (H4,81.671,(c)) (135-sesquisquare,4')", "(Mars,282.591,(r)) (H1,42.572,(d)) (trine,1')\n(Mean_Node,285.437,(r)) (H1,345.403,(c)) (sextile,2')", "(Sun,231.220,(r)) (H3,51.287,(c)) (opposition,4')\n(H3,76.305,(r)) (H4,76.156,(c)) (conjunction,9')", "(H5,123.626,(r)) (H4,123.649,(d)) (conjunction,1')\n(Mean_Node,285.437,(r)) (H4,75.530,(c)) (150-quincunx,6')\n(H5,123.626,(r)) (Pluto,93.568,(c)) (30-semisextile,3')", "(H1,15.025,(r)) (H12,14.865,(d)) (conjunction,10')\n(H10,279.305,(r)) (Uranus,69.345,(d)) (150-quincunx,2')", '8', '9', '10', "(Venus,184.615,(r)) (H10,319.684,(d)) (135-sesquisquare,4')", '12', "(Saturn,333.546,(r)) (H12,273.493,(c)) (sextile,3')", '14', "(H8,230.247,(r)) (Mean_Node,230.376,(c)) (conjunction,8')", 272]
['1935-11-14 15:27:19', "(Jupiter,241.217,(r)) (H10,301.128,(c)) (sextile,5')", '1', '2', '3', '4', "(Jupiter,241.217,(r)) (H7,271.303,(d)) (30-semisextile,5')\n(H4,138.129,(r)) (Sun,258.137,(d)) (trine,0')\n(H3,113.395,(r)) (H4,113.547,(c)) (conjunction,9')", "(H5,168.731,(r)) (Sun,258.795,(d)) (square,4')\n(H4,138.129,(r)) (Sun,198.170,(c)) (sextile,2')", "(Uranus,32.794,(r)) (H12,62.792,(d)) (30-semisextile,0')\n(H3,113.395,(r)) (Uranus,68.470,(d)) (45-semisquare,4')", "(Uranus,32.794,(r)) (H8,302.880,(d)) (square,5')\n(H10,318.129,(r)) (Mean_Node,318.161,(d)) (conjunction,2')\n(Sun,231.333,(r)) (H1,21.288,(c)) (150-quincunx,3')", "(Moon,102.882,(r)) (H10,282.875,(c)) (opposition,0')\n(H10,318.129,(r)) (Sun,183.036,(c)) (135-sesquisquare,6')", '10', "(Jupiter,241.217,(r)) (H7,286.127,(d)) (45-semisquare,5')\n(Uranus,32.794,(r)) (H10,2.772,(d)) (30-semisextile,1')", "(Venus,184.724,(r)) (H4,184.647,(d)) (conjunction,5')\n(Sun,231.333,(r)) (H4,96.311,(c)) (135-sesquisquare,1')", '13', "(H4,138.129,(r)) (Uranus,318.178,(c)) (opposition,3')", "(Sun,231.333,(r)) (H10,21.301,(d)) (150-quincunx,2')", 253]
['1935-11-14 03:49:51', "(Moon,96.565,(r)) (H3,306.529,(d)) (150-quincunx,2')\n(H10,143.393,(r)) (Moon,113.404,(d)) (30-semisextile,1')\n(Mercury,216.158,(r)) (H10,126.130,(c)) (square,2')\n(Uranus,32.813,(r)) (H1,212.803,(c)) (opposition,1')", '1', "(Venus,184.252,(r)) (H10,124.244,(c)) (sextile,0')\n(Jupiter,241.109,(r)) (H7,31.174,(c)) (150-quincunx,4')", "(Venus,184.252,(r)) (H4,304.202,(c)) (trine,3')\n(Jupiter,241.109,(r)) (H1,211.137,(c)) (30-semisextile,2')\n(H9,109.300,(r)) (Moon,79.255,(c)) (30-semisextile,3')", '4', '5', "(Sun,230.845,(r)) (H4,350.816,(d)) (trine,2')\n(H4,323.393,(r)) (Jupiter,263.352,(d)) (sextile,2')", "(H1,227.214,(r)) (Sun,257.238,(d)) (30-semisextile,1')\n(H1,227.214,(r)) (Mean_Node,317.229,(d)) (square,1')", "(H10,143.393,(r)) (Neptune,203.480,(d)) (sextile,5')", "(H10,143.393,(r)) (Mean_Node,323.283,(d)) (opposition,7')", "(H8,76.804,(r)) (Saturn,16.865,(d)) (sextile,4')\n(Neptune,166.417,(r)) (H12,166.242,(c)) (conjunction,11')", '11', "(H1,227.214,(r)) (Pluto,77.247,(c)) (150-quincunx,2')", '13', '14', "(Mean_Node,285.457,(r)) (H8,135.430,(d)) (150-quincunx,2')", 279]
['1935-11-14 13:01:11', "(H10,282.825,(r)) (Jupiter,222.807,(c)) (sextile,1')", "(H7,200.556,(r)) (Jupiter,260.471,(d)) (sextile,5')", "(H7,200.556,(r)) (Jupiter,260.602,(d)) (sextile,3')", "(H1,20.556,(r)) (Jupiter,260.643,(d)) (trine,5')\n(Jupiter,241.194,(r)) (H9,241.311,(c)) (conjunction,7')", "(H5,127.564,(r)) (Venus,157.650,(c)) (30-semisextile,5')", "(Mercury,216.749,(r)) (H4,126.705,(d)) (square,3')\n(H4,102.825,(r)) (H3,102.990,(d)) (conjunction,10')\n(H7,200.556,(r)) (Sun,200.508,(c)) (conjunction,3')", "(Pluto,117.359,(r)) (H1,342.387,(c)) (135-sesquisquare,2')", "(Mars,282.599,(r)) (H10,312.585,(d)) (30-semisextile,1')\n(Mean_Node,285.436,(r)) (H1,60.527,(d)) (135-sesquisquare,5')\n(H3,79.902,(r)) (Uranus,349.882,(c)) (square,1')\n(H10,282.825,(r)) (Moon,72.908,(c)) (150-quincunx,5')", "(H10,282.825,(r)) (Uranus,342.813,(c)) (sextile,1')", '9', '10', "(H7,200.556,(r)) (Uranus,80.516,(d)) (trine,2')", "(H5,127.564,(r)) (Venus,127.395,(c)) (conjunction,10')", '13', "(Pluto,117.359,(r)) (H1,87.450,(d)) (30-semisextile,5')", "(Moon,101.566,(r)) (H10,341.622,(d)) (trine,3')\n(H8,234.485,(r)) (Neptune,99.449,(c)) (135-sesquisquare,2')", 286]
['1935-11-14 02:12:31', '0', '1', '2', '3', '4', "(Moon,95.676,(r)) (H4,275.657,(c)) (opposition,1')", '6', "(Mean_Node,285.460,(r)) (H10,150.367,(d)) (135-sesquisquare,6')", "(Moon,95.676,(r)) (H10,155.648,(d)) (sextile,2')\n(Pluto,117.362,(r)) (H8,87.316,(d)) (30-semisextile,3')", "(Mercury,216.054,(r)) (H10,156.132,(d)) (sextile,5')\n(H7,26.741,(r)) (Mean_Node,251.751,(c)) (135-sesquisquare,1')", "(H8,55.382,(r)) (Neptune,205.381,(d)) (150-quincunx,0')", "(Sun,230.777,(r)) (H7,350.869,(c)) (trine,6')\n(H10,119.177,(r)) (Mercury,179.198,(c)) (sextile,1')", "(H4,299.177,(r)) (Sun,269.250,(d)) (30-semisextile,4')\n(Sun,230.777,(r)) (H5,290.723,(c)) (sextile,3')", '13', "(Moon,95.676,(r)) (H4,245.623,(c)) (150-quincunx,3')\n(H4,299.177,(r)) (Sun,179.152,(c)) (trine,1')\n(H8,55.382,(r)) (Saturn,280.358,(c)) (135-sesquisquare,1')", "(Neptune,166.416,(r)) (H1,256.443,(d)) (square,2')\n(H10,119.177,(r)) (Pluto,179.108,(d)) (sextile,4')", 212]
['1935-11-14 17:13:44', "(Venus,184.796,(r)) (H10,4.855,(d)) (opposition,4')", '1', "(Mercury,217.020,(r)) (H10,6.961,(d)) (150-quincunx,4')", "(Mercury,217.020,(r)) (H4,187.008,(d)) (30-semisextile,1')", "(H1,92.675,(r)) (Mean_Node,302.660,(d)) (150-quincunx,1')\n(H4,166.136,(r)) (Moon,121.047,(d)) (45-semisquare,5')", "(H7,272.675,(r)) (Uranus,2.764,(c)) (square,5')", '6', '7', "(H8,294.606,(r)) (Pluto,84.519,(c)) (150-quincunx,5')", "(Mean_Node,285.427,(r)) (H5,240.384,(d)) (45-semisquare,3')\n(Mercury,217.020,(r)) (H5,157.076,(c)) (sextile,3')", "(H5,200.484,(r)) (Mean_Node,320.491,(d)) (trine,0')\n(Uranus,32.791,(r)) (H8,257.765,(c)) (135-sesquisquare,2')\n(H8,294.606,(r)) (Saturn,294.440,(c)) (conjunction,10')", '11', "(Moon,103.837,(r)) (H5,148.907,(c)) (45-semisquare,4')\n(Jupiter,241.233,(r)) (H4,121.313,(c)) (trine,5')", '13', "(H4,166.136,(r)) (H8,346.037,(d)) (opposition,6')\n(Neptune,166.428,(r)) (H12,346.279,(c)) (opposition,9')\n(H4,166.136,(r)) (H12,346.279,(c)) (opposition,9')\n(H8,294.606,(r)) (Sun,159.676,(c)) (135-sesquisquare,4')", '15', 221]
['1935-11-14 15:43:28', "(Moon,103.027,(r)) (H3,132.987,(d)) (30-semisextile,2')", "(Jupiter,241.219,(r)) (H5,196.237,(d)) (45-semisquare,1')\n(Jupiter,241.219,(r)) (H5,151.246,(c)) (square,2')", '2', "(Pluto,117.358,(r)) (H4,162.435,(d)) (45-semisquare,5')\n(H9,297.080,(r)) (Sun,252.080,(d)) (45-semisquare,0')", "(H4,142.252,(r)) (Jupiter,262.231,(d)) (trine,1')", "(H3,117.080,(r)) (Jupiter,267.139,(d)) (150-quincunx,4')\n(Pluto,117.358,(r)) (H4,117.386,(c)) (conjunction,2')", "(H5,173.553,(r)) (Mean_Node,308.556,(d)) (135-sesquisquare,0')", "(Mercury,216.923,(r)) (H12,66.976,(d)) (150-quincunx,3')\n(Sun,231.344,(r)) (H12,351.371,(c)) (trine,2')", '8', "(Jupiter,241.219,(r)) (H10,1.300,(d)) (trine,5')", "(Saturn,333.547,(r)) (H7,288.454,(d)) (45-semisquare,6')\n(Neptune,166.427,(r)) (H12,76.475,(d)) (square,3')\n(Moon,103.027,(r)) (H4,102.852,(c)) (conjunction,11')\n(Mars,282.684,(r)) (H4,102.852,(c)) (opposition,10')", '11', "(H4,142.252,(r)) (Moon,142.171,(d)) (conjunction,5')\n(Jupiter,241.219,(r)) (H1,16.183,(c)) (135-sesquisquare,2')\n(H5,173.553,(r)) (Sun,173.679,(c)) (conjunction,8')", "(Neptune,166.427,(r)) (H1,121.353,(d)) (45-semisquare,4')", "(Uranus,32.794,(r)) (H1,122.737,(d)) (square,3')\n(H4,142.252,(r)) (Neptune,232.175,(d)) (square,5')\n(H8,274.556,(r)) (Sun,154.582,(c)) (trine,2')", '15', 307]
['1935-11-14 04:42:39', "(Venus,184.288,(r)) (H10,139.324,(c)) (45-semisquare,2')\n(Mean_Node,285.455,(r)) (H3,285.477,(c)) (conjunction,1')", "(Mars,282.336,(r)) (H7,42.393,(c)) (trine,3')", "(H10,157.254,(r)) (Sun,247.164,(d)) (square,5')\n(Mars,282.336,(r)) (H7,42.278,(c)) (trine,3')", "(H4,337.254,(r)) (Sun,247.201,(d)) (square,3')", "(H5,8.951,(r)) (Pluto,98.988,(c)) (square,2')", "(H3,302.436,(r)) (Moon,122.395,(d)) (opposition,2')\n(H7,58.252,(r)) (Mercury,238.303,(d)) (opposition,3')\n(H7,58.252,(r)) (Mercury,193.277,(c)) (135-sesquisquare,1')", "(Venus,184.288,(r)) (H5,34.317,(d)) (150-quincunx,2')\n(H5,8.951,(r)) (Uranus,9.043,(c)) (conjunction,6')", "(H3,302.436,(r)) (Sun,257.503,(d)) (45-semisquare,4')\n(H3,302.436,(r)) (Saturn,302.598,(c)) (conjunction,10')", "(Neptune,166.418,(r)) (H10,196.374,(d)) (30-semisextile,3')", '9', "(Saturn,333.542,(r)) (H7,93.630,(d)) (trine,5')\n(H5,8.951,(r)) (Uranus,68.894,(d)) (sextile,3')\n(H5,8.951,(r)) (Venus,143.950,(c)) (135-sesquisquare,0')", "(Mars,282.336,(r)) (H5,327.402,(c)) (45-semisquare,4')", "(H1,238.252,(r)) (Sun,193.251,(c)) (45-semisquare,0')", '13', '14', "(H1,238.252,(r)) (Sun,283.319,(d)) (45-semisquare,4')", 267]
['1935-11-14 04:25:03', '0', "(H5,4.548,(r)) (Uranus,49.641,(d)) (45-semisquare,6')\n(H5,4.548,(r)) (Mean_Node,304.563,(d)) (sextile,1')", "(Mean_Node,285.455,(r)) (H5,345.440,(c)) (sextile,1')", "(Mean_Node,285.455,(r)) (H5,345.397,(c)) (sextile,4')", '4', "(H3,297.980,(r)) (Mercury,238.035,(d)) (sextile,3')", "(Uranus,32.812,(r)) (H1,212.973,(c)) (opposition,10')", "(Mercury,216.196,(r)) (H10,186.171,(d)) (30-semisextile,1')\n(H1,234.570,(r)) (Sun,204.488,(c)) (30-semisextile,5')", "(Saturn,333.542,(r)) (H12,243.570,(d)) (square,2')", '9', "(Neptune,166.418,(r)) (H4,16.496,(d)) (150-quincunx,5')", "(Mean_Node,285.455,(r)) (H5,45.466,(d)) (trine,1')\n(Sun,230.870,(r)) (H10,110.877,(c)) (trine,0')", '12', "(H1,234.570,(r)) (Saturn,279.479,(c)) (45-semisquare,5')", "(Sun,230.870,(r)) (H1,185.951,(c)) (45-semisquare,5')", '15', 170]
['1935-11-14 15:37:27', '0', "(H7,249.279,(r)) (Jupiter,219.253,(c)) (30-semisextile,2')", '2', "(H9,295.708,(r)) (Uranus,55.697,(d)) (trine,1')", '4', "(H4,140.713,(r)) (Pluto,140.857,(d)) (conjunction,9')\n(Uranus,32.794,(r)) (H3,92.857,(c)) (sextile,4')\n(H4,140.713,(r)) (Mercury,185.777,(c)) (45-semisquare,4')", "(H5,171.756,(r)) (Venus,216.699,(d)) (45-semisquare,3')", "(Pluto,117.358,(r)) (H3,87.396,(c)) (30-semisextile,2')", "(H1,69.279,(r)) (Moon,69.263,(c)) (conjunction,1')", "(Venus,184.731,(r)) (H5,214.738,(d)) (30-semisextile,0')", '10', "(H10,320.713,(r)) (Moon,140.644,(d)) (opposition,4')\n(Venus,184.731,(r)) (H5,124.664,(c)) (sextile,4')", "(H4,140.713,(r)) (Uranus,80.673,(d)) (sextile,2')", "(H10,320.713,(r)) (Neptune,230.741,(d)) (square,2')\n(Pluto,117.358,(r)) (H10,267.392,(c)) (150-quincunx,2')", "(Neptune,166.427,(r)) (H1,121.481,(d)) (45-semisquare,3')", "(Uranus,32.794,(r)) (H1,122.736,(d)) (square,3')\n(H8,273.193,(r)) (Mean_Node,228.275,(c)) (45-semisquare,5')", 211]
